Boid,Speed
Boid176,4.798067,23.08575
Boid177,3.906835,23.08575
Boid178,1.480404,23.08575
Boid179,4.779624,23.08575
Boid180,4.898937,23.08575
Boid181,1.670544,23.08575
Boid182,1.002213,23.08575
Boid183,4.418699,23.08575
Boid184,2.119806,23.08575
Boid185,3.605402,23.08575
Boid186,3.181561,23.08575
Boid187,4.348137,23.08575
Boid188,4.280352,23.08575
Boid189,1.082049,23.08575
Boid190,3.39443,23.08575
Boid191,3.570436,23.08575
Boid192,1.00589,23.08575
Boid193,4.378934,23.08575
Boid194,2.716409,23.08575
Boid195,1.981,23.08575
Boid196,1.070754,23.08575
Boid197,4.977541,23.08575
Boid198,1.200315,23.08575
Boid199,2.419978,23.08575
Boid200,3.605345,23.08575
Boid201,4.648203,23.08575
Boid202,3.421361,23.08575
Boid203,3.658056,23.08575
Boid204,3.709208,23.08575
Boid205,3.569621,23.08575
Boid206,4.735743,23.08575
Boid207,1.74829,23.08575
Boid208,2.6913,23.08575
Boid209,4.360099,23.08575
Boid210,1.098078,23.08575
Boid211,1.926992,23.08575
Boid212,2.076476,23.08575
Boid213,2.228374,23.08575
Boid214,4.931718,23.08575
Boid215,1.977333,23.08575
Boid216,1.531063,23.08575
Boid217,1.728185,23.08575
Boid218,2.482901,23.08575
Boid219,4.200965,23.08575
Boid220,2.071429,23.08575
Boid221,1.60154,23.08575
Boid222,4.438845,23.08575
Boid223,1.860325,23.08575
Boid224,1.738182,23.08575
Boid225,3.839239,23.08575
Boid226,4.265171,23.08575
Boid227,1.125562,23.08575
Boid228,2.140413,23.08575
Boid229,2.090561,23.08575
Boid230,2.927891,23.08575
Boid231,2.088505,23.08575
Boid232,1.200535,23.08575
Boid233,3.298276,23.08575
Boid234,3.617701,23.08575
Boid235,2.522402,23.08575
Boid236,3.945809,23.08575
Boid237,3.486762,23.08575
Boid238,3.032594,23.08575
Boid239,3.116387,23.08575
Boid240,4.830473,23.08575
Boid241,4.100001,23.08575
Boid242,2.770515,23.08575
Boid243,4.296902,23.08575
Boid244,3.92897,23.08575
Boid245,4.742561,23.08575
Boid246,3.060723,23.08575
Boid247,2.723885,23.08575
Boid248,3.577873,23.08575
Boid249,3.710567,23.08575
Boid0,1.251851,23.14648
Boid1,3.604588,23.14648
Boid2,1.530018,23.14648
Boid3,1.586196,23.14648
Boid4,2.542972,23.14648
Boid5,1.51899,23.14648
Boid6,4.765801,23.14648
Boid7,1.489637,23.14648
Boid8,1.13558,23.14648
Boid9,3.284492,23.14648
Boid10,2.38811,23.14648
Boid11,2.044725,23.14648
Boid12,2.483876,23.14648
Boid13,4.200326,23.14648
Boid14,4.774699,23.14648
Boid15,4.544438,23.14648
Boid16,1.663933,23.14648
Boid17,2.605797,23.14648
Boid18,1.413101,23.14648
Boid19,1.955717,23.14648
Boid20,3.260876,23.14648
Boid21,4.030672,23.14648
Boid22,3.140679,23.14648
Boid23,1.139668,23.14648
Boid24,4.546562,23.14648
Boid25,4.662929,23.14648
Boid26,3.232971,23.14648
Boid27,1.237599,23.14648
Boid28,3.175623,23.14648
Boid29,3.042013,23.14648
Boid30,1.194454,23.14648
Boid31,4.615492,23.14648
Boid32,2.318959,23.14648
Boid33,2.050973,23.14648
Boid34,4.60606,23.14648
Boid35,1.452628,23.14648
Boid36,2.752926,23.14648
Boid37,4.797081,23.14648
Boid38,3.159164,23.14648
Boid39,1.368103,23.14648
Boid40,1.874817,23.14648
Boid41,1.763742,23.14648
Boid42,1.808723,23.14648
Boid43,2.84139,23.14648
Boid44,3.529952,23.14648
Boid45,2.07826,23.14648
Boid46,2.345264,23.14648
Boid47,4.246286,23.14648
Boid48,3.860638,23.14648
Boid49,3.343425,23.14648
Boid50,4.424101,23.14648
Boid51,1.923597,23.14648
Boid52,2.337981,23.14648
Boid53,1.145487,23.14648
Boid54,2.06373,23.14648
Boid55,1.459188,23.14648
Boid56,4.148315,23.14648
Boid57,4.189861,23.14648
Boid58,3.107019,23.14648
Boid59,2.615634,23.14648
Boid60,3.215469,23.14648
Boid61,4.55442,23.14648
Boid62,4.010001,23.14648
Boid63,1.356873,23.14648
Boid64,4.344788,23.14648
Boid65,1.368567,23.14648
Boid66,2.096111,23.14648
Boid67,2.271681,23.14648
Boid68,3.544519,23.14648
Boid69,2.26584,23.14648
Boid70,2.752162,23.14648
Boid71,2.655735,23.14648
Boid72,2.738425,23.14648
Boid73,3.032493,23.14648
Boid74,1.296927,23.14648
Boid75,3.54015,23.14648
Boid76,4.504972,23.14648
Boid77,1.822108,23.14648
Boid78,3.601466,23.14648
Boid79,4.585286,23.14648
Boid80,4.153611,23.14648
Boid81,1.044292,23.14648
Boid82,2.305636,23.14648
Boid83,2.721984,23.14648
Boid84,2.27444,23.14648
Boid85,4.552684,23.14648
Boid86,2.477141,23.14648
Boid87,3.416016,23.14648
Boid88,4.648881,23.14648
Boid89,4.401589,23.14648
Boid90,3.435243,23.14648
Boid91,2.920893,23.14648
Boid92,4.665664,23.14648
Boid93,2.113544,23.14648
Boid94,3.637262,23.14648
Boid95,2.78829,23.14648
Boid96,2.34523,23.14648
Boid97,3.67582,23.14648
Boid98,1.208822,23.14648
Boid99,3.610684,23.14648
Boid100,2.239326,23.14648
Boid101,4.697974,23.14648
Boid102,2.995419,23.14648
Boid103,1.344141,23.14648
Boid104,3.132276,23.14648
Boid105,2.805678,23.14648
Boid106,1.20761,23.14648
Boid107,3.614945,23.14648
Boid108,3.789863,23.14648
Boid109,4.751667,23.14648
Boid110,2.374424,23.14648
Boid111,1.343659,23.14648
Boid112,2.912111,23.14648
Boid113,2.002825,23.14648
Boid114,2.693727,23.14648
Boid115,2.693224,23.14648
Boid116,1.985306,23.14648
Boid117,4.60149,23.14648
Boid118,4.941669,23.14648
Boid119,4.402569,23.14648
Boid120,3.149728,23.14648
Boid121,3.69859,23.14648
Boid122,4.270939,23.14648
Boid123,1.954865,23.14648
Boid124,3.554729,23.14648
Boid125,1.022132,23.14648
Boid126,3.111243,23.14648
Boid127,4.918758,23.14648
Boid128,3.792601,23.14648
Boid129,3.959494,23.14648
Boid130,2.153379,23.14648
Boid131,1.388955,23.14648
Boid132,1.087698,23.14648
Boid133,3.981181,23.14648
Boid134,1.367017,23.14648
Boid135,1.148481,23.14648
Boid136,2.038081,23.14648
Boid137,3.360491,23.14648
Boid138,2.830261,23.14648
Boid139,3.755792,23.14648
Boid140,3.785515,23.14648
Boid141,1.329887,23.14648
Boid142,4.398838,23.14648
Boid143,4.292023,23.14648
Boid144,1.699211,23.14648
Boid145,1.571935,23.14648
Boid146,4.901667,23.14648
Boid147,3.175898,23.14648
Boid148,4.746813,23.14648
Boid149,1.298841,23.14648
Boid150,3.405928,23.14648
Boid151,2.907551,23.14648
Boid152,1.985943,23.14648
Boid153,1.804874,23.14648
Boid154,4.559477,23.14648
Boid155,4.352776,23.14648
Boid156,1.449954,23.14648
Boid157,2.815872,23.14648
Boid158,3.887861,23.14648
Boid159,4.547416,23.14648
Boid160,4.621719,23.14648
Boid161,2.371923,23.14648
Boid162,1.945352,23.14648
Boid163,1.309065,23.14648
Boid164,2.769577,23.14648
Boid165,2.547351,23.14648
Boid166,2.744766,23.14648
Boid167,3.073353,23.14648
Boid168,4.853306,23.14648
Boid169,1.321068,23.14648
Boid170,4.09019,23.14648
Boid171,3.952041,23.14648
Boid172,2.143457,23.14648
Boid173,2.873497,23.14648
Boid174,3.792084,23.14648
Boid175,4.648242,23.14648
Boid176,1.193611,23.14648
Boid177,1.517152,23.14648
Boid178,2.900238,23.14648
Boid179,2.401923,23.14648
Boid180,3.700324,23.14648
Boid181,3.362026,23.14648
Boid182,2.842252,23.14648
Boid183,3.924927,23.14648
Boid184,3.674492,23.14648
Boid185,2.105381,23.14648
Boid186,2.242244,23.14648
Boid187,1.167387,23.14648
Boid188,1.834167,23.14648
Boid189,1.140904,23.14648
Boid190,4.008261,23.14648
Boid191,3.975811,23.14648
Boid192,2.606501,23.14648
Boid193,4.457382,23.14648
Boid194,2.945705,23.14648
Boid195,1.838074,23.14648
Boid196,3.028989,23.14648
Boid197,2.73034,23.14648
Boid198,2.67417,23.14648
Boid199,1.74338,23.14648
Boid200,4.60417,23.14648
Boid201,3.461953,23.14648
Boid202,2.095453,23.14648
Boid203,1.585032,23.14648
Boid204,3.273946,23.14648
Boid205,3.687507,23.14648
Boid206,2.273819,23.14648
Boid207,2.297085,23.14648
Boid208,3.233742,23.14648
Boid209,4.589183,23.14648
Boid210,4.182118,23.14648
Boid211,2.847745,23.14648
Boid212,2.005192,23.14648
Boid213,3.075052,23.14648
Boid214,4.097607,23.14648
Boid215,1.352855,23.14648
Boid216,4.864933,23.14648
Boid217,3.926598,23.14648
Boid218,3.018286,23.14648
Boid219,1.288543,23.14648
Boid220,1.349667,23.14648
Boid221,1.637402,23.14648
Boid222,4.216213,23.14648
Boid223,4.6868,23.14648
Boid224,2.969266,23.14648
Boid225,3.252898,23.14648
Boid226,2.514232,23.14648
Boid227,1.492019,23.14648
Boid228,1.904399,23.14648
Boid229,1.606397,23.14648
Boid230,4.788772,23.14648
Boid231,1.828833,23.14648
Boid232,1.492412,23.14648
Boid233,2.306471,23.14648
Boid234,1.799869,23.14648
Boid235,1.417394,23.14648
Boid236,1.285776,23.14648
Boid237,4.275508,23.14648
Boid238,2.457529,23.14648
Boid239,4.152707,23.14648
Boid240,4.968665,23.14648
Boid241,1.794759,23.14648
Boid242,2.729973,23.14648
Boid243,2.359536,23.14648
Boid244,2.344248,23.14648
Boid245,4.744208,23.14648
Boid246,4.950653,23.14648
Boid247,2.746066,23.14648
Boid248,3.632986,23.14648
Boid249,1.799611,23.14648
Boid0,2.273161,23.2071
Boid1,3.705343,23.2071
Boid2,3.320681,23.2071
Boid3,4.613353,23.2071
Boid4,2.941041,23.2071
Boid5,2.735924,23.2071
Boid6,1.444377,23.2071
Boid7,3.446193,23.2071
Boid8,3.31375,23.2071
Boid9,3.257911,23.2071
Boid10,4.565719,23.2071
Boid11,3.219974,23.2071
Boid12,4.46717,23.2071
Boid13,3.516043,23.2071
Boid14,2.133943,23.2071
Boid15,1.437315,23.2071
Boid16,2.751739,23.2071
Boid17,2.595123,23.2071
Boid18,4.472843,23.2071
Boid19,3.525637,23.2071
Boid20,2.654053,23.2071
Boid21,4.355674,23.2071
Boid22,4.438963,23.2071
Boid23,4.693981,23.2071
Boid24,4.20617,23.2071
Boid25,1.919288,23.2071
Boid26,4.875833,23.2071
Boid27,4.351739,23.2071
Boid28,3.5749,23.2071
Boid29,3.113558,23.2071
Boid30,1.277749,23.2071
Boid31,1.822219,23.2071
Boid32,3.243136,23.2071
Boid33,4.053156,23.2071
Boid34,3.979975,23.2071
Boid35,4.564319,23.2071
Boid36,1.487002,23.2071
Boid37,2.680799,23.2071
Boid38,2.438463,23.2071
Boid39,1.538403,23.2071
Boid40,4.00455,23.2071
Boid41,3.916369,23.2071
Boid42,3.29098,23.2071
Boid43,3.327606,23.2071
Boid44,1.882728,23.2071
Boid45,4.047801,23.2071
Boid46,3.24346,23.2071
Boid47,1.942532,23.2071
Boid48,1.862971,23.2071
Boid49,4.999872,23.2071
Boid50,4.573017,23.2071
Boid51,2.966532,23.2071
Boid52,1.86606,23.2071
Boid53,3.900969,23.2071
Boid54,2.13928,23.2071
Boid55,2.560914,23.2071
Boid56,2.212228,23.2071
Boid57,1.547184,23.2071
Boid58,2.084181,23.2071
Boid59,3.59292,23.2071
Boid60,4.820385,23.2071
Boid61,3.547606,23.2071
Boid62,4.777094,23.2071
Boid63,2.974693,23.2071
Boid64,1.084266,23.2071
Boid65,3.473283,23.2071
Boid66,2.20081,23.2071
Boid67,1.058873,23.2071
Boid68,2.101338,23.2071
Boid69,2.278026,23.2071
Boid70,2.986783,23.2071
Boid71,3.631402,23.2071
Boid72,3.812628,23.2071
Boid73,2.540335,23.2071
Boid74,1.94297,23.2071
Boid75,3.04613,23.2071
Boid76,1.701333,23.2071
Boid77,3.129182,23.2071
Boid78,4.812938,23.2071
Boid79,4.02559,23.2071
Boid80,3.661504,23.2071
Boid81,1.258459,23.2071
Boid82,3.56386,23.2071
Boid83,3.053174,23.2071
Boid84,2.650255,23.2071
Boid85,1.448927,23.2071
Boid86,4.624331,23.2071
Boid87,2.855181,23.2071
Boid88,2.952621,23.2071
Boid89,3.709877,23.2071
Boid90,4.007929,23.2071
Boid91,4.73291,23.2071
Boid92,2.797894,23.2071
Boid93,2.740106,23.2071
Boid94,1.645579,23.2071
Boid95,3.00806,23.2071
Boid96,3.953062,23.2071
Boid97,4.268969,23.2071
Boid98,1.587879,23.2071
Boid99,4.608994,23.2071
Boid100,4.622248,23.2071
Boid101,2.150678,23.2071
Boid102,3.665906,23.2071
Boid103,4.024727,23.2071
Boid104,3.797283,23.2071
Boid105,2.616205,23.2071
Boid106,3.563239,23.2071
Boid107,2.187842,23.2071
Boid108,4.465864,23.2071
Boid109,4.135745,23.2071
Boid110,3.058493,23.2071
Boid111,3.688258,23.2071
Boid112,1.534799,23.2071
Boid113,1.431066,23.2071
Boid114,4.197509,23.2071
Boid115,3.362209,23.2071
Boid116,2.372767,23.2071
Boid117,2.848181,23.2071
Boid118,1.841043,23.2071
Boid119,1.145523,23.2071
Boid120,2.646814,23.2071
Boid121,1.841817,23.2071
Boid122,2.978148,23.2071
Boid123,1.636705,23.2071
Boid124,2.384628,23.2071
Boid125,4.374607,23.2071
Boid126,2.612624,23.2071
Boid127,4.473164,23.2071
Boid128,3.853117,23.2071
Boid129,3.784731,23.2071
Boid130,4.564655,23.2071
Boid131,2.08529,23.2071
Boid132,3.484626,23.2071
Boid133,2.876377,23.2071
Boid134,1.790645,23.2071
Boid135,2.470106,23.2071
Boid136,1.350183,23.2071
Boid137,3.143128,23.2071
Boid138,4.111155,23.2071
Boid139,2.957206,23.2071
Boid140,4.003562,23.2071
Boid141,2.15543,23.2071
Boid142,4.698731,23.2071
Boid143,3.17931,23.2071
Boid144,3.495634,23.2071
Boid145,2.033106,23.2071
Boid146,4.227731,23.2071
Boid147,1.402471,23.2071
Boid148,2.870722,23.2071
Boid149,1.396435,23.2071
Boid150,2.33652,23.2071
Boid151,2.733618,23.2071
Boid152,3.575552,23.2071
Boid153,3.499222,23.2071
Boid154,1.518619,23.2071
Boid155,3.465236,23.2071
Boid156,4.914479,23.2071
Boid157,3.254078,23.2071
Boid158,1.104851,23.2071
Boid159,1.97788,23.2071
Boid160,1.803053,23.2071
Boid161,2.190629,23.2071
Boid162,3.329247,23.2071
Boid163,1.509201,23.2071
Boid164,3.784091,23.2071
Boid165,4.731282,23.2071
Boid166,4.434495,23.2071
Boid167,4.863071,23.2071
Boid168,3.336112,23.2071
Boid169,4.379515,23.2071
Boid170,1.611446,23.2071
Boid171,3.879843,23.2071
Boid172,1.104384,23.2071
Boid173,1.183053,23.2071
Boid174,1.266264,23.2071
Boid175,3.348984,23.2071
Boid176,2.740629,23.2071
Boid177,3.504443,23.2071
Boid178,2.903615,23.2071
Boid179,3.571207,23.2071
Boid180,2.427682,23.2071
Boid181,1.414964,23.2071
Boid182,1.816321,23.2071
Boid183,1.426044,23.2071
Boid184,1.414248,23.2071
Boid185,2.944288,23.2071
Boid186,1.801665,23.2071
Boid187,1.023314,23.2071
Boid188,3.589087,23.2071
Boid189,1.923971,23.2071
Boid190,1.358687,23.2071
Boid191,1.243309,23.2071
Boid192,2.030515,23.2071
Boid193,2.771337,23.2071
Boid194,4.404087,23.2071
Boid195,2.54343,23.2071
Boid196,3.473342,23.2071
Boid197,3.954967,23.2071
Boid198,2.524266,23.2071
Boid199,1.5221,23.2071
Boid200,1.98705,23.2071
Boid201,1.219718,23.2071
Boid202,2.908602,23.2071
Boid203,2.685294,23.2071
Boid204,2.018269,23.2071
Boid205,3.244618,23.2071
Boid206,3.620812,23.2071
Boid207,3.423647,23.2071
Boid208,1.3362,23.2071
Boid209,4.925394,23.2071
Boid210,4.997963,23.2071
Boid211,3.403273,23.2071
Boid212,2.409294,23.2071
Boid213,3.78404,23.2071
Boid214,1.875991,23.2071
Boid215,2.949658,23.2071
Boid216,4.624916,23.2071
Boid217,4.633417,23.2071
Boid218,2.265589,23.2071
Boid219,3.357562,23.2071
Boid220,3.261766,23.2071
Boid221,3.152528,23.2071
Boid222,2.498886,23.2071
Boid223,1.326088,23.2071
Boid224,2.635046,23.2071
Boid225,2.577582,23.2071
Boid226,1.108062,23.2071
Boid227,1.529174,23.2071
Boid228,3.559878,23.2071
Boid229,2.219237,23.2071
Boid230,2.678187,23.2071
Boid231,1.680998,23.2071
Boid232,2.768299,23.2071
Boid233,1.245602,23.2071
Boid234,1.170612,23.2071
Boid235,2.361279,23.2071
Boid236,1.522545,23.2071
Boid237,1.809047,23.2071
Boid238,3.982048,23.2071
Boid239,4.980856,23.2071
Boid240,2.266513,23.2071
Boid241,2.680792,23.2071
Boid242,3.4511,23.2071
Boid243,1.877041,23.2071
Boid244,1.240375,23.2071
Boid245,1.023549,23.2071
Boid246,3.540121,23.2071
Boid247,1.362224,23.2071
Boid248,1.5652,23.2071
Boid249,3.110032,23.2071
Boid0,4.282118,23.27121
Boid1,4.610401,23.27121
Boid2,2.054805,23.27121
Boid3,4.098561,23.27121
Boid4,4.578946,23.27121
Boid5,4.909336,23.27121
Boid6,1.213749,23.27121
Boid7,2.96526,23.27121
Boid8,3.653076,23.27121
Boid9,1.4191,23.27121
Boid10,3.947238,23.27121
Boid11,2.744592,23.27121
Boid12,4.910935,23.27121
Boid13,2.302424,23.27121
Boid14,4.451865,23.27121
Boid15,2.097632,23.27121
Boid16,4.402456,23.27121
Boid17,1.755952,23.27121
Boid18,2.639647,23.27121
Boid19,1.337057,23.27121
Boid20,4.893857,23.27121
Boid21,4.476468,23.27121
Boid22,4.146642,23.27121
Boid23,2.540264,23.27121
Boid24,2.225127,23.27121
Boid25,1.776623,23.27121
Boid26,1.103446,23.27121
Boid27,2.525046,23.27121
Boid28,4.517844,23.27121
Boid29,2.260383,23.27121
Boid30,4.283871,23.27121
Boid31,3.809813,23.27121
Boid32,1.687385,23.27121
Boid33,4.462235,23.27121
Boid34,4.146801,23.27121
Boid35,3.644966,23.27121
Boid36,3.587301,23.27121
Boid37,2.005495,23.27121
Boid38,1.08515,23.27121
Boid39,2.94226,23.27121
Boid40,1.803337,23.27121
Boid41,2.121926,23.27121
Boid42,3.808715,23.27121
Boid43,4.630879,23.27121
Boid44,4.962091,23.27121
Boid45,4.975494,23.27121
Boid46,3.562341,23.27121
Boid47,1.965156,23.27121
Boid48,4.580143,23.27121
Boid49,4.689988,23.27121
Boid50,1.712397,23.27121
Boid51,1.823996,23.27121
Boid52,3.528001,23.27121
Boid53,3.975404,23.27121
Boid54,1.440156,23.27121
Boid55,1.97779,23.27121
Boid56,4.726688,23.27121
Boid57,2.347085,23.27121
Boid58,2.413035,23.27121
Boid59,2.635679,23.27121
Boid60,3.448,23.27121
Boid61,4.475026,23.27121
Boid62,2.80185,23.27121
Boid63,4.398128,23.27121
Boid64,1.911513,23.27121
Boid65,2.926263,23.27121
Boid66,4.171137,23.27121
Boid67,2.733647,23.27121
Boid68,2.137684,23.27121
Boid69,1.012667,23.27121
Boid70,3.429436,23.27121
Boid71,1.28089,23.27121
Boid72,4.990251,23.27121
Boid73,1.367882,23.27121
Boid74,4.323141,23.27121
Boid75,3.052681,23.27121
Boid76,2.075843,23.27121
Boid77,4.517736,23.27121
Boid78,1.759288,23.27121
Boid79,1.337004,23.27121
Boid80,4.440195,23.27121
Boid81,3.865713,23.27121
Boid82,1.551833,23.27121
Boid83,3.743999,23.27121
Boid84,1.315272,23.27121
Boid85,2.490373,23.27121
Boid86,4.787154,23.27121
Boid87,4.058987,23.27121
Boid88,1.326396,23.27121
Boid89,2.639547,23.27121
Boid90,4.026218,23.27121
Boid91,3.278588,23.27121
Boid92,1.631188,23.27121
Boid93,2.30056,23.27121
Boid94,3.160951,23.27121
Boid95,4.744392,23.27121
Boid96,4.121542,23.27121
Boid97,4.614942,23.27121
Boid98,1.671282,23.27121
Boid99,3.788749,23.27121
Boid100,2.758651,23.27121
Boid101,4.567544,23.27121
Boid102,3.334215,23.27121
Boid103,3.182557,23.27121
Boid104,4.090953,23.27121
Boid105,4.671283,23.27121
Boid106,2.491384,23.27121
Boid107,1.469108,23.27121
Boid108,4.405188,23.27121
Boid109,1.832024,23.27121
Boid110,4.422728,23.27121
Boid111,2.82649,23.27121
Boid112,4.660676,23.27121
Boid113,4.009106,23.27121
Boid114,4.060085,23.27121
Boid115,4.154453,23.27121
Boid116,4.845461,23.27121
Boid117,3.885414,23.27121
Boid118,1.783993,23.27121
Boid119,2.537849,23.27121
Boid120,3.34817,23.27121
Boid121,4.16874,23.27121
Boid122,4.767687,23.27121
Boid123,3.288533,23.27121
Boid124,2.587885,23.27121
Boid125,3.966619,23.27121
Boid126,3.083795,23.27121
Boid127,1.258116,23.27121
Boid128,3.671014,23.27121
Boid129,2.684422,23.27121
Boid130,3.497409,23.27121
Boid131,1.714015,23.27121
Boid132,2.991364,23.27121
Boid133,3.284324,23.27121
Boid134,2.9621,23.27121
Boid135,1.154504,23.27121
Boid136,4.146434,23.27121
Boid137,2.541832,23.27121
Boid138,3.199104,23.27121
Boid139,4.942102,23.27121
Boid140,3.005665,23.27121
Boid141,1.763245,23.27121
Boid142,3.246912,23.27121
Boid143,1.221632,23.27121
Boid144,4.540992,23.27121
Boid145,3.714211,23.27121
Boid146,4.092865,23.27121
Boid147,1.348945,23.27121
Boid148,2.047654,23.27121
Boid149,4.119668,23.27121
Boid150,4.058968,23.27121
Boid151,1.249336,23.27121
Boid152,3.904917,23.27121
Boid153,1.137005,23.27121
Boid154,3.517782,23.27121
Boid155,2.239814,23.27121
Boid156,4.209671,23.27121
Boid157,1.753872,23.27121
Boid158,2.221706,23.27121
Boid159,1.846785,23.27121
Boid160,1.577948,23.27121
Boid161,2.260375,23.27121
Boid162,1.346876,23.27121
Boid163,1.379867,23.27121
Boid164,2.791918,23.27121
Boid165,4.372848,23.27121
Boid166,2.449447,23.27121
Boid167,4.905828,23.27121
Boid168,4.222184,23.27121
Boid169,2.488035,23.27121
Boid170,4.521488,23.27121
Boid171,4.064385,23.27121
Boid172,2.250889,23.27121
Boid173,2.5324,23.27121
Boid174,1.967939,23.27121
Boid175,3.231075,23.27121
Boid176,1.306007,23.27121
Boid177,2.952299,23.27121
Boid178,1.223279,23.27121
Boid179,1.188227,23.27121
Boid180,1.548893,23.27121
Boid181,3.967755,23.27121
Boid182,4.442849,23.27121
Boid183,2.521798,23.27121
Boid184,2.201681,23.27121
Boid185,1.19144,23.27121
Boid186,4.472738,23.27121
Boid187,1.553551,23.27121
Boid188,4.782014,23.27121
Boid189,3.519045,23.27121
Boid190,1.20477,23.27121
Boid191,2.518045,23.27121
Boid192,3.103637,23.27121
Boid193,2.321919,23.27121
Boid194,1.575117,23.27121
Boid195,3.352833,23.27121
Boid196,3.943379,23.27121
Boid197,3.933857,23.27121
Boid198,2.041237,23.27121
Boid199,3.619766,23.27121
Boid200,1.886922,23.27121
Boid201,1.938326,23.27121
Boid202,3.439457,23.27121
Boid203,2.650628,23.27121
Boid204,3.311341,23.27121
Boid205,3.529543,23.27121
Boid206,3.500057,23.27121
Boid207,4.590733,23.27121
Boid208,1.624335,23.27121
Boid209,2.699881,23.27121
Boid210,3.299703,23.27121
Boid211,2.124616,23.27121
Boid212,3.566596,23.27121
Boid213,2.504815,23.27121
Boid214,4.393798,23.27121
Boid215,4.652951,23.27121
Boid216,3.481986,23.27121
Boid217,3.46134,23.27121
Boid218,2.456481,23.27121
Boid219,2.013481,23.27121
Boid220,4.276293,23.27121
Boid221,3.988949,23.27121
Boid222,1.269897,23.27121
Boid223,3.611652,23.27121
Boid224,2.281597,23.27121
Boid225,2.405559,23.27121
Boid226,3.772484,23.27121
Boid227,2.134583,23.27121
Boid228,3.902111,23.27121
Boid229,2.858291,23.27121
Boid230,4.572285,23.27121
Boid231,2.495457,23.27121
Boid232,1.422502,23.27121
Boid233,2.125727,23.27121
Boid234,4.143521,23.27121
Boid235,3.480901,23.27121
Boid236,2.181531,23.27121
Boid237,1.199914,23.27121
Boid238,3.030603,23.27121
Boid239,1.049811,23.27121
Boid240,3.667271,23.27121
Boid241,3.079772,23.27121
Boid242,3.029825,23.27121
Boid243,1.478719,23.27121
Boid244,2.288251,23.27121
Boid245,2.124597,23.27121
Boid246,4.21669,23.27121
Boid247,2.528061,23.27121
Boid248,1.668521,23.27121
Boid249,4.009455,23.27121
Boid0,3.071438,23.33265
Boid1,1.150411,23.33265
Boid2,1.240745,23.33265
Boid3,2.135392,23.33265
Boid4,2.351244,23.33265
Boid5,3.208357,23.33265
Boid6,2.040917,23.33265
Boid7,3.829163,23.33265
Boid8,1.618764,23.33265
Boid9,1.454922,23.33265
Boid10,2.173851,23.33265
Boid11,4.249785,23.33265
Boid12,1.344994,23.33265
Boid13,1.491291,23.33265
Boid14,4.972175,23.33265
Boid15,4.65993,23.33265
Boid16,3.400283,23.33265
Boid17,2.997154,23.33265
Boid18,3.251107,23.33265
Boid19,4.271099,23.33265
Boid20,3.663665,23.33265
Boid21,1.193859,23.33265
Boid22,4.754252,23.33265
Boid23,2.287174,23.33265
Boid24,2.121047,23.33265
Boid25,1.455239,23.33265
Boid26,4.185579,23.33265
Boid27,1.837921,23.33265
Boid28,4.818261,23.33265
Boid29,2.022733,23.33265
Boid30,3.225347,23.33265
Boid31,4.738108,23.33265
Boid32,4.240836,23.33265
Boid33,1.490627,23.33265
Boid34,3.910876,23.33265
Boid35,3.677184,23.33265
Boid36,1.397121,23.33265
Boid37,3.832186,23.33265
Boid38,3.805664,23.33265
Boid39,4.283905,23.33265
Boid40,2.120771,23.33265
Boid41,4.397695,23.33265
Boid42,4.983215,23.33265
Boid43,4.696263,23.33265
Boid44,3.359637,23.33265
Boid45,4.776259,23.33265
Boid46,3.264621,23.33265
Boid47,4.989542,23.33265
Boid48,3.027272,23.33265
Boid49,4.46892,23.33265
Boid50,1.254396,23.33265
Boid51,4.657904,23.33265
Boid52,1.023158,23.33265
Boid53,2.855198,23.33265
Boid54,4.15028,23.33265
Boid55,2.612764,23.33265
Boid56,4.605799,23.33265
Boid57,1.364997,23.33265
Boid58,2.555264,23.33265
Boid59,1.442368,23.33265
Boid60,1.522094,23.33265
Boid61,4.768732,23.33265
Boid62,1.314941,23.33265
Boid63,4.518047,23.33265
Boid64,1.028307,23.33265
Boid65,2.213253,23.33265
Boid66,3.646637,23.33265
Boid67,3.074943,23.33265
Boid68,3.047357,23.33265
Boid69,4.270718,23.33265
Boid70,3.788015,23.33265
Boid71,1.713957,23.33265
Boid72,3.297627,23.33265
Boid73,2.896698,23.33265
Boid74,4.442088,23.33265
Boid75,3.507971,23.33265
Boid76,2.966465,23.33265
Boid77,4.107182,23.33265
Boid78,4.318948,23.33265
Boid79,4.171282,23.33265
Boid80,1.221293,23.33265
Boid81,2.037257,23.33265
Boid82,3.789933,23.33265
Boid83,4.93952,23.33265
Boid84,4.033007,23.33265
Boid85,4.600046,23.33265
Boid86,3.941405,23.33265
Boid87,3.268515,23.33265
Boid88,4.504498,23.33265
Boid89,1.952465,23.33265
Boid90,1.819194,23.33265
Boid91,1.582329,23.33265
Boid92,3.706177,23.33265
Boid93,4.93679,23.33265
Boid94,2.730389,23.33265
Boid95,4.294917,23.33265
Boid96,1.857479,23.33265
Boid97,4.042396,23.33265
Boid98,3.312342,23.33265
Boid99,1.647026,23.33265
Boid100,2.859167,23.33265
Boid101,2.529579,23.33265
Boid102,1.89292,23.33265
Boid103,1.815665,23.33265
Boid104,2.371192,23.33265
Boid105,1.930821,23.33265
Boid106,4.522786,23.33265
Boid107,3.220839,23.33265
