Boid,Speed
Boid35,741.4611
Boid36,869.2584
Boid37,998.1494
Boid38,418.2631
Boid39,155.5407
Boid40,720.2042
Boid41,747.2556
Boid42,311.7441
Boid43,807.1553
Boid44,1053.748
Boid45,533.0635
Boid46,588.5073
Boid47,546.7454
Boid48,909.1725
Boid49,355.3041
Boid50,108.0784
Boid51,582.5041
Boid52,603.6388
Boid53,530.2936
Boid54,701.7878
Boid55,33.82431
Boid56,532.4686
Boid57,597.5042
Boid58,671.6426
Boid59,209.1052
Boid60,838.9402
Boid61,390.5658
Boid62,271.0017
Boid63,303.3817
Boid64,193.5337
Boid65,385.0325
Boid66,549.7554
Boid67,562.6128
Boid68,248.4692
Boid69,686.7212
Boid70,973.7833
Boid71,599.3403
Boid72,623.2793
Boid73,731.1345
Boid74,584.6959
Boid75,136.9571
Boid76,711.1796
Boid77,790.9916
Boid78,317.6349
Boid79,842.4866
Boid80,746.7314
Boid81,158.1678
Boid82,528.9115
Boid83,549.6021
Boid84,726.2725
Boid85,896.5923
Boid86,196.998
Boid87,449.0656
Boid88,735.4797
Boid89,805.7907
Boid90,697.7294
Boid91,631.1812
Boid92,637.1013
Boid93,245.8302
Boid94,253.1846
Boid95,815.5017
Boid96,554.0259
Boid97,1003.42
Boid98,916.8916
Boid99,862.9614
Boid100,709.1245
Boid101,672.5593
Boid102,518.5515
Boid103,670.7433
Boid104,533.4807
Boid105,901.7936
Boid106,148.6374
Boid107,732.4312
Boid108,568.3191
Boid109,323.4167
Boid110,739.758
Boid111,535.6677
Boid112,705.5769
Boid113,502.6754
Boid114,266.963
Boid115,262.0172
Boid116,377.8989
Boid117,1020.873
Boid118,835.3369
Boid119,465.7609
Boid120,450.7297
Boid121,744.1669
Boid122,702.9624
Boid123,764.1199
Boid124,311.5572
Boid125,266.8818
Boid126,739.0008
Boid127,153.543
Boid128,920.007
Boid129,424.6848
Boid130,913.9706
Boid131,229.6359
Boid132,849.319
Boid133,899.9109
Boid134,365.9266
Boid135,403.7901
Boid136,475.0432
Boid137,487.7074
Boid138,413.5839
Boid139,842.4326
Boid140,646.425
Boid141,144.1686
Boid142,782.7022
Boid143,499.6066
Boid144,633.7107
Boid145,107.3497
Boid146,607.2286
Boid147,446.9884
Boid148,513.3306
Boid149,181.0146
Boid150,718.8425
Boid151,965.8336
Boid152,275.7692
Boid153,686.9789
Boid154,654.9252
Boid155,207.9277
Boid156,343.318
Boid157,300.6727
Boid158,430.623
Boid159,55.45265
Boid160,938.2719
Boid161,1109.826
Boid162,565.9071
Boid163,1070.554
Boid164,756.9689
Boid165,833.0394
Boid166,1038.287
Boid167,825.1329
Boid168,695.1642
Boid169,592.546
Boid170,481.9657
Boid171,499.676
Boid172,550.4631
Boid173,655.5913
Boid174,713.7499
Boid175,527.9615
Boid176,957.0154
Boid177,343.4882
Boid178,151.8258
Boid179,565.9225
Boid180,242.3155
Boid181,896.5012
Boid182,505.7161
Boid183,479.8507
Boid184,304.631
Boid185,616.4829
Boid186,200.094
Boid187,506.6235
Boid188,690.9814
Boid189,542.7346
Boid190,306.3424
Boid191,337.2996
Boid192,768.028
Boid193,236.5314
Boid194,32.87693
Boid195,577.8058
Boid196,880.0805
Boid197,653.1868
Boid198,404.7405
Boid199,1067.328
Boid200,280.4782
Boid201,431.0287
Boid202,406.0529
Boid203,173.2851
Boid204,378.0305
Boid205,613.8557
Boid206,246.0621
Boid207,801.4106
Boid208,446.9609
Boid209,320.6678
Boid210,415.9946
Boid211,434.1304
Boid212,745.2428
Boid213,297.0553
Boid214,272.916
Boid215,934.3851
Boid216,704.7471
Boid217,164.988
Boid218,376.1676
Boid219,173.2978
Boid220,942.1215
Boid221,692.0794
Boid222,338.4881
Boid223,1030.73
Boid224,393.6985
Boid225,478.4648
Boid226,534.0852
Boid227,294.6801
Boid228,491.0272
Boid229,902.3649
Boid230,428.7133
Boid231,912.3254
Boid232,961.6016
Boid233,191.0229
Boid234,71.90776
Boid235,211.0976
Boid236,313.0977
Boid237,632.1233
Boid238,639.6165
Boid239,354.6555
Boid240,712.3306
Boid241,724.8346
Boid242,284.7372
Boid243,870.3682
Boid244,427.1313
Boid245,443.2481
Boid246,71.0542
Boid247,494.1534
Boid248,415.7625
Boid249,458.5603
Boid0,462.7588
Boid1,368.3568
Boid2,869.7729
Boid3,862.5148
Boid4,759.3824
Boid5,163.7024
Boid6,623.1667
Boid7,335.2914
Boid8,754.9546
Boid9,1150.12
Boid10,871.7924
Boid11,640.0351
Boid12,349.4898
Boid13,478.9785
Boid14,119.4275
Boid15,629.6822
Boid16,977.597
Boid17,1017.412
Boid18,568.3796
Boid19,478.5554
Boid20,761.5702
Boid21,417.2162
Boid22,350.3049
Boid23,499.8224
Boid24,256.0727
Boid25,59.37779
Boid26,334.009
Boid27,594.4997
Boid28,711.2158
Boid29,355.796
Boid30,404.5999
Boid31,816.3591
Boid32,182.543
Boid33,127.6445
Boid34,217.8856
Boid35,714.0563
Boid36,843.5018
Boid37,970.9312
Boid38,410.5887
Boid39,153.4725
Boid40,699.9819
Boid41,727.5118
Boid42,297.2361
Boid43,784.3145
Boid44,1021.861
Boid45,511.8966
Boid46,567.7727
Boid47,525.6143
Boid48,879.5958
Boid49,346.469
Boid50,103.2078
Boid51,564.9221
Boid52,585.1414
Boid53,513.7711
Boid54,677.02
Boid55,32.71683
Boid56,518.623
Boid57,580.2856
Boid58,649.9395
Boid59,198.2763
Boid60,809.0609
Boid61,374.1808
Boid62,262.6884
Boid63,299.4672
Boid64,189.8975
Boid65,369.3537
Boid66,534.642
Boid67,550.982
Boid68,240.9519
Boid69,664.6206
Boid70,944.4535
Boid71,577.2465
Boid72,601.9233
Boid73,705.0823
Boid74,567.7936
Boid75,130.1512
Boid76,686.6797
Boid77,771.395
Boid78,311.8682
Boid79,814.4319
Boid80,721.4005
Boid81,153.7384
Boid82,509.0786
Boid83,528.4311
Boid84,703.9733
Boid85,875.1047
Boid86,191.5185
Boid87,438.4876
Boid88,715.4407
Boid89,780.9028
Boid90,672.619
Boid91,606.6658
Boid92,614.3077
Boid93,240.7411
Boid94,248.7598
Boid95,788.5635
Boid96,532.776
Boid97,971.294
Boid98,887.2777
Boid99,831.4436
Boid100,687.7083
Boid101,652.5399
Boid102,498.7142
Boid103,647.4942
Boid104,515.0507
Boid105,876.2122
Boid106,142.1236
Boid107,710.2831
Boid108,556.9792
Boid109,317.0041
Boid110,715.0568
Boid111,521.3939
Boid112,680.0311
Boid113,489.8671
Boid114,259.3632
Boid115,258.5089
Boid116,362.0143
Boid117,988.1285
Boid118,809.3244
Boid119,453.6806
Boid120,434.8977
Boid121,720.7336
Boid122,681.8281
Boid123,741.105
Boid124,298.55
Boid125,262.1915
Boid126,718.6788
Boid127,148.6118
Boid128,887.1088
Boid129,410.7776
Boid130,883.4937
Boid131,228.1191
Boid132,828.4698
Boid133,876.6791
Boid134,357.8517
Boid135,389.9778
Boid136,458.08
Boid137,470.4868
Boid138,406.3934
Boid139,817.3591
Boid140,623.9948
Boid141,139.1913
Boid142,757.6135
Boid143,480.4518
Boid144,615.0773
Boid145,102.7802
Boid146,584.7836
Boid147,430.048
Boid148,497.5149
Boid149,180.1126
Boid150,700.2525
Boid151,934.0021
Boid152,262.6385
Boid153,665.0298
Boid154,634.9324
Boid155,203.306
Boid156,327.8091
Boid157,293.588
Boid158,417.8199
Boid159,54.04825
Boid160,908.8748
Boid161,1074.567
Boid162,548.7896
Boid163,1035.484
Boid164,733.7995
Boid165,807.3057
Boid166,1001.901
Boid167,798.4967
Boid168,673.4164
Boid169,570.5045
Boid170,466.7684
Boid171,484.8204
Boid172,536.1742
Boid173,634.4588
Boid174,687.623
Boid175,511.1411
Boid176,922.8121
Boid177,331.2561
Boid178,144.0024
Boid179,546.1815
Boid180,239.2411
Boid181,872.6707
Boid182,491.126
Boid183,464.9375
Boid184,293.7483
Boid185,598.0394
Boid186,196.2617
Boid187,495.2102
Boid188,669.0458
Boid189,522.1408
Boid190,301.0123
Boid191,327.3882
Boid192,749.2806
Boid193,234.485
Boid194,31.72442
Boid195,560.4099
Boid196,853.7466
Boid197,629.0343
Boid198,394.8112
Boid199,1034.147
Boid200,275.8812
Boid201,418.0743
Boid202,393.7219
Boid203,168.1875
Boid204,363.7368
Boid205,594.4644
Boid206,241.6953
Boid207,779.0875
Boid208,433.1497
Boid209,312.8512
Boid210,403.4908
Boid211,419.9881
Boid212,717.1749
Boid213,283.2056
Boid214,268.0204
Boid215,908.6154
Boid216,684.6686
Boid217,155.6032
Boid218,368.7217
Boid219,172.6586
Boid220,912.4625
Boid221,668.8989
Boid222,323.3479
Boid223,998.6063
Boid224,380.6812
Boid225,466.7295
Boid226,519.9478
Boid227,280.597
Boid228,475.6924
Boid229,870.6697
Boid230,415.3297
Boid231,884.7401
Boid232,930.2162
Boid233,183.7861
Boid234,68.16621
Boid235,200.4247
Boid236,304.6157
Boid237,613.995
Boid238,615.038
Boid239,344.6509
Boid240,694.1229
Boid241,702.8146
Boid242,273.2477
Boid243,844.5323
Boid244,415.3909
Boid245,431.5851
Boid246,70.90147
Boid247,476.3537
Boid248,398.7174
Boid249,448.1169
Boid0,421.2652
Boid1,334.7461
Boid2,793.3679
Boid3,781.5494
Boid4,689.04
Boid5,143.5122
Boid6,566.766
Boid7,301.9137
Boid8,691.3696
Boid9,1051.271
Boid10,793.0913
Boid11,582.1663
Boid12,319.0263
Boid13,440.5916
Boid14,109.5698
Boid15,569.4769
Boid16,888.8089
Boid17,925.8983
Boid18,512.6757
Boid19,433.8198
Boid20,689.1884
Boid21,378.8481
Boid22,318.5223
Boid23,453.528
Boid24,236.5094
Boid25,48.92489
Boid26,298.6051
Boid27,538.313
Boid28,642.0159
Boid29,323.9299
Boid30,368.7578
Boid31,738.5565
Boid32,166.5953
Boid33,118.676
Boid34,197.7012
Boid35,644.7032
Boid36,767.5929
Boid37,885.7306
Boid38,378.18
Boid39,142.1015
Boid40,638.2759
Boid41,664.5247
Boid42,265.4695
Boid43,714.8007
Boid44,929.6496
Boid45,460.8093
Boid46,513.7141
Boid47,473.6619
Boid48,798.0914
Boid49,317.1531
Boid50,92.65214
Boid51,514.0292
Boid52,531.8305
Boid53,466.9585
Boid54,612.2943
Boid55,29.49648
Boid56,473.9644
Boid57,528.6428
Boid58,589.8219
Boid59,176.0248
Boid60,731.4905
Boid61,335.7441
Boid62,239.0452
Boid63,277.6881
Boid64,174.3536
Boid65,331.9035
Boid66,487.6929
Boid67,506.4153
Boid68,219.4252
Boid69,602.9899
Boid70,859.2365
Boid71,521.0775
Boid72,544.8492
Boid73,637.4768
Boid74,517.0836
Boid75,116.0888
Boid76,621.5698
Boid77,706.028
Boid78,287.5808
Boid79,738.3721
Boid80,653.3981
Boid81,140.4023
Boid82,459.3649
Boid83,476.2242
Boid84,639.8253
Boid85,801.4172
Boid86,175.0998
Boid87,401.4813
Boid88,652.6227
Boid89,709.8651
Boid90,607.8757
Boid91,546.5585
Boid92,555.2274
Boid93,221.2353
Boid94,229.414
Boid95,715.3304
Boid96,480.2411
Boid97,881.7064
Boid98,805.3984
Boid99,751.0555
Boid100,625.4339
Boid101,594.0607
Boid102,449.6652
Boid103,586.0892
Boid104,466.0624
Boid105,798.6425
Boid106,126.9922
Boid107,646.6522
Boid108,512.1982
Boid109,291.7476
Boid110,648.2409
Boid111,476.0828
Boid112,614.421
Boid113,447.7677
Boid114,236.2799
Boid115,239.2473
Boid116,324.7832
Boid117,896.6222
Boid118,735.1985
Boid119,414.507
Boid120,393.3713
Boid121,654.7648
Boid122,620.1171
Boid123,674.3146
Boid124,268.34
Boid125,242.118
Boid126,655.6052
Boid127,134.7458
Boid128,801.9675
Boid129,372.5278
Boid130,800.7321
Boid131,212.6611
Boid132,758.2843
Boid133,801.497
Boid134,328.46
Boid135,353.9946
Boid136,414.1397
Boid137,425.5216
Boid138,374.8372
Boid139,743.8865
Boid140,564.6836
Boid141,126.3156
Boid142,687.8611
Boid143,433.273
Boid144,560.1835
Boid145,92.06394
Boid146,528.0412
Boid147,387.8124
Boid148,452.0695
Boid149,168.2487
Boid150,639.8978
Boid151,846.8776
Boid152,234.2259
Boid153,603.7251
Boid154,577.4489
Boid155,186.4
Boid156,293.277
Boid157,268.6965
Boid158,380.1918
Boid159,49.95255
Boid160,825.5577
Boid161,975.8406
Boid162,499.0128
Boid163,939.3007
Boid164,667.452
Boid165,733.5009
Boid166,906.4164
Boid167,724.5242
Boid168,611.7601
Boid169,514.9812
Boid170,423.9306
Boid171,441.4084
Boid172,489.9505
Boid173,575.8123
Boid174,621.1556
Boid175,464.1843
Boid176,834.3164
Boid177,299.5436
Boid178,127.9163
Boid179,493.9995
Boid180,222.0363
Boid181,797.1308
Boid182,447.5518
Boid183,422.3456
Boid184,265.4336
Boid185,544.2184
Boid186,180.5914
Boid187,454.5193
Boid188,607.2182
Boid189,470.8222
Boid190,277.7135
Boid191,298.0846
Boid192,686.0294
Boid193,218.5727
Boid194,28.69138
Boid195,510.1102
Boid196,777.0141
Boid197,567.9522
Boid198,361.1345
Boid199,939.4561
Boid200,254.634
Boid201,380.2054
Boid202,358.4554
Boid203,153.1268
Boid204,328.2239
Boid205,539.6167
Boid206,223.018
Boid207,710.4065
Boid208,393.6341
Boid209,286.4047
Boid210,366.7386
Boid211,381.1392
Boid212,647.0195
Boid213,252.9643
Boid214,247.022
Boid215,828.9845
Boid216,624.0353
Boid217,137.3028
Boid218,339.2914
Boid219,160.746
Boid220,828.8498
Boid221,606.1802
Boid222,289.3213
Boid223,907.5405
Boid224,345.089
Boid225,427.2279
Boid226,475.0404
Boid227,250.0045
Boid228,432.0213
Boid229,787.6599
Boid230,377.7308
Boid231,804.7095
Boid232,843.8849
Boid233,165.7868
Boid234,60.68814
Boid235,178.077
Boid236,278.1629
Boid237,559.5148
Boid238,555.0048
Boid239,312.891
Boid240,634.0552
Boid241,639.3178
Boid242,245.8038
Boid243,768.5266
Boid244,378.7976
Boid245,393.8514
Boid246,66.61926
Boid247,430.5896
Boid248,358.3052
Boid249,411.0058
Boid0,356.77
Boid1,282.8393
Boid2,673.5226
Boid3,658.2157
Boid4,581.4111
Boid5,116.4731
Boid6,480.0325
Boid7,252.6508
Boid8,589.4291
Boid9,894.1865
Boid10,671.338
Boid11,492.3962
Boid12,271.4763
Boid13,377.6339
Boid14,93.83319
Boid15,478.806
Boid16,751.7023
Boid17,784.4965
Boid18,429.615
Boid19,365.6942
Boid20,579.9028
Boid21,319.9073
Boid22,269.382
Boid23,382.5469
Boid24,204.0147
Boid25,36.35104
Boid26,247.6519
Boid27,453.0745
Boid28,538.4815
Boid29,274.2301
Boid30,312.9319
Boid31,620.9247
Boid32,141.6116
Boid33,102.935
Boid34,166.625
Boid35,540.8854
Boid36,649.6039
Boid37,751.725
Boid38,324.4563
Boid39,122.5976
Boid40,541.6145
Boid41,564.9304
Boid42,219.9044
Boid43,605.988
Boid44,786.9293
Boid45,385.2955
Boid46,432.153
Boid47,396.391
Boid48,673.2852
Boid49,270.437
Boid50,77.60316
Boid51,435.2599
Boid52,449.3993
Boid53,394.8368
Boid54,514.5668
Boid55,24.50636
Boid56,403.2156
Boid57,447.9041
Boid58,497.6984
Boid59,144.7857
Boid60,614.5758
Boid61,279.49
Boid62,202.7331
Boid63,240.2333
Boid64,148.6272
Boid65,276.8035
Boid66,413.8619
Boid67,433.5495
Boid68,186.1631
Boid69,508.4527
Boid70,727.1789
Boid71,436.907
Boid72,458.2333
Boid73,535.5947
Boid74,437.9565
Boid75,96.28408
Boid76,522.847
Boid77,601.7377
Boid78,247.2567
Boid79,622.4637
Boid80,550.0234
Boid81,119.5839
Boid82,385.1707
Boid83,398.591
Boid84,540.666
Boid85,683.282
Boid86,149.4417
Boid87,341.9838
Boid88,553.7579
Boid89,600.248
Boid90,510.4539
Boid91,457.3733
Boid92,466.211
Boid93,189.2936
Boid94,197.1204
Boid95,603.6043
Boid96,402.0871
Boid97,744.2266
Boid98,680.0265
Boid99,630.4389
Boid100,528.9243
Boid101,503.346
Boid102,376.7012
Boid103,493.1153
Boid104,391.7727
Boid105,677.2989
Boid106,104.9975
Boid107,547.962
Boid108,438.6944
Boid109,250.2763
Boid110,546.4695
Boid111,404.5217
Boid112,515.7716
Boid113,380.8499
Boid114,200.136
Boid115,206.2537
Boid116,270.3452
Boid117,756.183
Boid118,620.8852
Boid119,352.205
Boid120,330.6345
Boid121,553.2711
Boid122,524.407
Boid123,570.8122
Boid124,224.2175
Boid125,208.662
Boid126,556.479
Boid127,113.4048
Boid128,673.7382
Boid129,314.0374
Boid130,674.5567
Boid131,184.808
Boid132,646.1251
Boid133,682.2388
Boid134,280.7562
Boid135,299.6407
Boid136,347.9386
Boid137,357.6843
Boid138,322.0224
Boid139,629.7854
Boid140,474.874
Boid141,106.9488
Boid142,580.8687
Boid143,363.1986
Boid144,474.8637
Boid145,76.36749
Boid146,443.0948
Boid147,324.8623
Boid148,381.8441
Boid149,146.6479
Boid150,544.1738
Boid151,713.8045
Boid152,193.5963
Boid153,509.6143
Boid154,488.6923
Boid155,159.0972
Boid156,243.4898
Boid157,229.1026
Boid158,321.82
Boid159,43.6215
Boid160,697.2101
Boid161,824.183
Boid162,421.8784
Boid163,792.2839
Boid164,564.2292
Boid165,619.5912
Boid166,762.1174
Boid167,611.1338
Boid168,516.7692
Boid169,431.9839
Boid170,358.0483
Boid171,374.0559
Boid172,416.618
Boid173,485.8581
Boid174,521.4667
Boid175,392.0933
Boid176,701.0309
Boid177,251.706
Boid178,105.4171
Boid179,414.9805
Boid180,192.4298
Boid181,677.8561
Boid182,379.6332
Boid183,356.6081
Boid184,222.7084
Boid185,460.7272
Boid186,154.8258
Boid187,388.3921
Boid188,512.089
Boid189,394.3194
Boid190,238.8393
Boid191,252.5339
Boid192,584.723
Boid193,190.2204
Boid194,24.0813
Boid195,432.1242
Boid196,658.0699
Boid197,476.4921
Boid198,307.2681
Boid199,793.3677
Boid200,218.9482
Boid201,321.4524
Boid202,303.9975
Boid203,129.7112
Boid204,275.2868
Boid205,455.2085
Boid206,191.9462
Boid207,602.7637
Boid208,332.699
Boid209,244.1613
Boid210,309.8363
Boid211,321.6966
Boid212,542.3408
Boid213,209.5993
Boid214,212.1078
Boid215,703.9246
Boid216,529.3069
Boid217,112.1243
Boid218,290.8962
Boid219,139.0363
Boid220,700.2023
Boid221,510.6292
Boid222,240.1191
Boid223,767.2498
Boid224,290.7323
Boid225,364.0751
Boid226,404.0944
Boid227,206.3031
Boid228,364.5862
Boid229,661.9595
Boid230,320.0061
Boid231,680.7316
Boid232,711.8229
Boid233,138.9471
Boid234,50.35129
Boid235,146.5414
Boid236,236.5517
Boid237,474.4856
Boid238,465.8728
Boid239,263.164
Boid240,538.501
Boid241,541.0927
Boid242,205.3806
Boid243,650.4319
Boid244,321.2531
Boid245,334.0583
Boid246,58.56232
Boid247,361.7726
Boid248,298.917
Boid249,351.1176
Boid0,425.2363
Boid1,337.0327
Boid2,803.8016
Boid3,780.2852
Boid4,689.9155
Boid5,133.3179
Boid6,572.5884
Boid7,297.1404
Boid8,706.9329
Boid9,1070.431
Boid10,798.7576
Boid11,587.1652
Boid12,325.0742
Boid13,455.3711
Boid14,112.1192
Boid15,566.2309
Boid16,895.9655
Boid17,934.3463
Boid18,506.7718
Boid19,434.0555
Boid20,686.3588
Boid21,379.6123
Boid22,320.8469
Boid23,454.8296
Boid24,247.8055
Boid25,37.35309
Boid26,289.0251
Boid27,536.3268
Boid28,635.6547
Boid29,327.6554
Boid30,372.6383
Boid31,734.8298
Boid32,168.7317
Boid33,124.8802
Boid34,198.4816
Boid35,638.4105
Boid36,774.3377
Boid37,897.3964
Boid38,391.6313
Boid39,149.241
Boid40,646.7262
Boid41,675.7223
Boid42,256.2543
Boid43,723.7292
Boid44,936.3105
Boid45,453.2153
Boid46,511.0899
Boid47,466.515
Boid48,799.8094
Boid49,324.7944
Boid50,91.85166
Boid51,517.5651
Boid52,535.4361
Boid53,469.6283
Boid54,608.7814
Boid55,29.76185
Boid56,482.7866
Boid57,534.864
Boid58,590.0862
Boid59,167.8408
Boid60,726.5869
Boid61,327.1918
Boid62,243.0528
Boid63,292.3891
Boid64,177.9724
Boid65,324.5678
Boid66,495.0094
Boid67,522.3387
Boid68,221.2219
Boid69,603.7179
Boid70,864.9147
Boid71,515.4524
Boid72,542.1229
Boid73,632.8619
Boid74,522.9388
Boid75,112.5241
Boid76,619.0792
Boid77,721.689
Boid78,299.5746
Boid79,737.8016
Boid80,651.7565
Boid81,142.391
Boid82,454.491
Boid83,469.3632
Boid84,643.8406
Boid85,819.8075
Boid86,179.2292
Boid87,408.3655
Boid88,661.2114
Boid89,713.4407
Boid90,603.7399
Boid91,538.5333
Boid92,551.0547
Boid93,228.205
Boid94,238.6977
Boid95,716.6196
Boid96,473.9369
Boid97,884.8281
Boid98,807.6068
Boid99,744.6573
Boid100,630.4951
Boid101,599.0491
Boid102,443.872
Boid103,583.4601
Boid104,463.8353
Boid105,807.7367
Boid106,122.6733
Boid107,654.3896
Boid108,528.6321
Boid109,301.7174
Boid110,648.0676
Boid111,483.4963
Boid112,609.4608
Boid113,456.4807
Boid114,239.2513
Boid115,249.6472
Boid116,316.4961
Boid117,897.5124
Boid118,737.7363
Boid119,421.7169
Boid120,391.0746
Boid121,658.1365
Boid122,625.0733
Boid123,679.7995
Boid124,263.7488
Boid125,252.8699
Boid126,664.5739
Boid127,135.2647
Boid128,796.5093
Boid129,373.261
Boid130,799.8914
Boid131,225.7565
Boid132,774.9113
Boid133,816.726
Boid134,338.1283
Boid135,358.2078
Boid136,411.8975
Boid137,422.4817
Boid138,389.2377
Boid139,749.3884
Boid140,562.308
Boid141,126.6869
Boid142,690.8555
Boid143,428.5598
Boid144,565.3982
Boid145,89.76762
Boid146,523.0656
Boid147,382.8202
Boid148,454.8006
Boid149,179.4804
Boid150,650.3278
Boid151,846.2589
Boid152,225.1884
Boid153,606.3629
Boid154,581.3691
Boid155,191.8086
Boid156,284.568
Boid157,275.4407
Boid158,383.0102
Boid159,54.10831
Boid160,828.9294
Boid161,978.898
Boid162,502.6535
Boid163,939.836
Boid164,671.0548
Boid165,735.6767
Boid166,901.6525
Boid167,726.0488
Boid168,614.8268
Boid169,509.8566
Boid170,425.894
Boid171,444.9076
Boid172,498.2922
Boid173,576.889
Boid174,616.6304
Boid175,465.5555
Boid176,828.8766
Boid177,297.7249
Boid178,121.912
Boid179,490.1109
Boid180,234.4739
Boid181,810.6696
Boid182,452.2298
Boid183,424.67
Boid184,263.5259
Boid185,548.1595
Boid186,187.4937
Boid187,467.0533
Boid188,606.5917
Boid189,464.8698
Boid190,288.6211
Boid191,300.2825
Boid192,700.842
Boid193,232.8372
Boid194,28.39128
Boid195,516.2304
Boid196,783.153
Boid197,562.3196
Boid198,367.7367
Boid199,943.0488
Boid200,264.5719
Boid201,383.5392
Boid202,362.2704
Boid203,155.7959
Boid204,324.7198
Boid205,540.5373
Boid206,233.0535
Boid207,719.2664
Boid208,396.4752
Boid209,293.7002
Boid210,368.3914
Boid211,381.4006
Boid212,639.6826
Boid213,244.802
Boid214,256.7742
Boid215,840.4417
Boid216,631.3835
Boid217,128.3499
Boid218,351.1928
Boid219,169.3568
Boid220,832.1351
Boid221,605.9785
Boid222,280.4569
Boid223,911.9056
Boid224,345.4466
Boid225,436.9373
Boid226,483.4398
Boid227,239.2832
Boid228,432.4613
Boid229,782.5281
Boid230,382.3203
Boid231,810.4835
Boid232,844.2612
Boid233,164.9031
Boid234,59.68946
Boid235,169.5127
Boid236,283.5614
Boid237,565.2714
Boid238,551.2247
Boid239,311.359
Boid240,643.5787
Boid241,643.1935
Boid242,241.8019
Boid243,775.4325
Boid244,383.7693
Boid245,399.226
Boid246,71.56583
Boid247,427.198
Boid248,350.8734
Boid249,422.0824
Boid0,459.1167
Boid1,363.7995
Boid2,868.9601
Boid3,838.173
Boid4,742.096
Boid5,139.0789
Boid6,619.0703
Boid7,317.16
Boid8,767.7516
Boid9,1160.088
Boid10,861.2851
Boid11,633.9091
Boid12,353.1098
Boid13,496.5546
Boid14,121.5326
Boid15,607.0665
Boid16,967.0399
Boid17,1008.242
Boid18,542.0819
Boid19,466.9867
Boid20,736.6546
Boid21,408.2882
Boid22,346.1669
Boid23,489.6876
Boid24,272.2726
Boid25,34.76539
Boid26,306.2166
Boid27,575.5204
Boid28,680.4208
Boid29,354.242
Boid30,402.2849
Boid31,788.282
Boid32,182.2669
Boid33,136.9792
Boid34,213.8996
Boid35,683.3472
Boid36,835.8072
Boid37,970.0822
Boid38,427.4032
Boid39,164.6618
Boid40,699.373
Boid41,731.7825
Boid42,271.1355
Boid43,782.4959
Boid44,1009.597
Boid45,483.646
Boid46,548.201
Boid47,497.9119
Boid48,860.9097
Boid49,353.1272
Boid50,98.95562
Boid51,557.9474
Boid52,577.6349
Boid53,506.1929
Boid54,652.8292
Boid55,32.35146
Boid56,523.328
Boid57,578.0856
Boid58,634.1716
Boid59,176.7434
Boid60,778.7654
Boid61,347.5579
Boid62,264.0967
Boid63,321.5367
Boid64,192.515
Boid65,345.2589
Boid66,535.8644
Boid67,569.2106
Boid68,238.5566
Boid69,649.2169
Boid70,932.1061
Boid71,551.42
Boid72,581.1531
Boid73,678.0264
Boid74,565.1974
Boid75,119.491
Boid76,664.3546
Boid77,783.514
Boid78,328.1372
Boid79,792.764
Boid80,699.9107
Boid81,153.896
Boid82,486.3185
Boid83,501.3427
Boid84,694.3313
Boid85,890.2007
Boid86,196.0897
Boid87,440.5437
Boid88,714.7296
Boid89,768.5204
Boid90,647.2139
Boid91,575.1102
Boid92,590.3143
Boid93,248.6481
Boid94,261.1818
Boid95,771.228
Boid96,506.4457
Boid97,953.1052
Boid98,869.4125
Boid99,797.5583
Boid100,680.4891
Boid101,646.2178
Boid102,474.4377
Boid103,625.8742
Boid104,497.5099
Boid105,872.5056
Boid106,129.8878
Boid107,707.747
Boid108,576.1488
Boid109,329.1776
Boid110,696.6859
Boid111,523.0198
Boid112,652.8895
Boid113,495.0242
Boid114,258.7859
Boid115,273.119
Boid116,336.032
Boid117,965.1759
Boid118,794.0626
Boid119,456.7832
Boid120,419.3307
Boid121,709.3375
Boid122,674.5715
Boid123,733.4886
Boid124,281.8484
Boid125,277.207
Boid126,718.623
Boid127,145.8634
Boid128,853.7136
Boid129,401.8406
Boid130,859.4728
Boid131,248.8147
Boid132,841.1115
Boid133,885.1755
Boid134,368.573
Boid135,388.1775
Boid136,442.0341
Boid137,452.5028
Boid138,425.6974
Boid139,808.2401
Boid140,603.401
Boid141,136.4516
Boid142,744.6434
Boid143,458.8348
Boid144,610.1648
Boid145,95.56686
Boid146,559.9617
Boid147,409.0389
Boid148,490.322
Boid149,198.024
Boid150,704.0876
Boid151,909.5861
Boid152,237.6553
Boid153,653.9235
Boid154,626.9724
Boid155,209.0512
Boid156,302.112
Boid157,299.6106
Boid158,413.0197
Boid159,60.93855
Boid160,892.7688
Boid161,1053.71
Boid162,542.2443
Boid163,1010.504
Boid164,722.7045
Boid165,792.1273
Boid166,967.0233
Boid167,781.3848
Boid168,662.5723
Boid169,545.7449
Boid170,458.8694
Boid171,479.7193
Boid172,539.5821
Boid173,621.5342
Boid174,660.9313
Boid175,501.1194
Boid176,888.6049
Boid177,319.1495
Boid178,128.3475
Boid179,524.4487
Boid180,258.0823
Boid181,877.9973
Boid182,488.205
Boid183,457.8423
Boid184,282.4644
Boid185,591.0472
Boid186,205.0476
Boid187,507.4402
Boid188,651.1464
Boid189,496.9134
Boid190,315.396
Boid191,323.2351
Boid192,759.6264
Boid193,257.2638
Boid194,30.57289
Boid195,558.6614
Boid196,844.6729
Boid197,601.867
Boid198,398.1775
Boid199,1015.375
