Boid,Speed
Boid109,2.469674,11.10188
Boid110,2.407713,11.10188
Boid111,4.507774,11.10188
Boid112,4.545901,11.10188
Boid113,2.687123,11.10188
Boid114,3.499992,11.10188
Boid115,4.085706,11.10188
Boid116,1.977576,11.10188
Boid117,4.584053,11.10188
Boid118,2.173648,11.10188
Boid119,1.82805,11.10188
Boid120,3.298116,11.10188
Boid121,4.05439,11.10188
Boid122,2.526432,11.10188
Boid123,1.10409,11.10188
Boid124,3.768331,11.10188
Boid125,1.30158,11.10188
Boid126,2.320448,11.10188
Boid127,1.658477,11.10188
Boid128,4.755809,11.10188
Boid129,1.656034,11.10188
Boid130,2.48406,11.10188
Boid131,3.532279,11.10188
Boid132,3.065427,11.10188
Boid133,1.242506,11.10188
Boid134,2.210172,11.10188
Boid135,3.760432,11.10188
Boid136,3.21534,11.10188
Boid137,2.779625,11.10188
Boid138,3.51306,11.10188
Boid139,2.873855,11.10188
Boid140,3.611083,11.10188
Boid141,4.432875,11.10188
Boid142,2.952763,11.10188
Boid143,2.046425,11.10188
Boid144,3.005743,11.10188
Boid145,3.033385,11.10188
Boid146,4.093342,11.10188
Boid147,2.899818,11.10188
Boid148,3.457015,11.10188
Boid149,4.865108,11.10188
Boid150,4.295029,11.10188
Boid151,4.713164,11.10188
Boid152,4.220371,11.10188
Boid153,1.878337,11.10188
Boid154,1.248789,11.10188
Boid155,1.520453,11.10188
Boid156,3.064142,11.10188
Boid157,4.63989,11.10188
Boid158,1.750954,11.10188
Boid159,2.183658,11.10188
Boid160,3.727815,11.10188
Boid161,4.635413,11.10188
Boid162,4.574499,11.10188
Boid163,1.422041,11.10188
Boid164,1.759737,11.10188
Boid165,3.694237,11.10188
Boid166,2.732034,11.10188
Boid167,1.502361,11.10188
Boid168,4.272396,11.10188
Boid169,4.815601,11.10188
Boid170,3.913759,11.10188
Boid171,2.829523,11.10188
Boid172,3.994837,11.10188
Boid173,2.508977,11.10188
Boid174,1.524733,11.10188
Boid175,2.507496,11.10188
Boid176,1.985259,11.10188
Boid177,1.889241,11.10188
Boid178,2.581537,11.10188
Boid179,3.163249,11.10188
Boid180,4.481591,11.10188
Boid181,2.843277,11.10188
Boid182,2.204074,11.10188
Boid183,3.299085,11.10188
Boid184,3.556983,11.10188
Boid185,4.656744,11.10188
Boid186,1.054246,11.10188
Boid187,2.382529,11.10188
Boid188,4.117772,11.10188
Boid189,4.196353,11.10188
Boid190,1.923993,11.10188
Boid191,3.924025,11.10188
Boid192,4.463481,11.10188
Boid193,3.188108,11.10188
Boid194,1.885912,11.10188
Boid195,1.060995,11.10188
Boid196,4.289636,11.10188
Boid197,4.139431,11.10188
Boid198,3.026624,11.10188
Boid199,1.447438,11.10188
Boid200,4.682508,11.10188
Boid201,1.571777,11.10188
Boid202,4.212982,11.10188
Boid203,2.056514,11.10188
Boid204,3.158997,11.10188
Boid205,1.520448,11.10188
Boid206,1.656216,11.10188
Boid207,3.9776,11.10188
Boid208,2.897837,11.10188
Boid209,1.255688,11.10188
Boid210,2.888394,11.10188
Boid211,2.916931,11.10188
Boid212,3.285866,11.10188
Boid213,1.803715,11.10188
Boid214,1.852318,11.10188
Boid215,3.828089,11.10188
Boid216,3.301444,11.10188
Boid217,3.390947,11.10188
Boid218,4.96533,11.10188
Boid219,1.485012,11.10188
Boid220,3.552612,11.10188
Boid221,3.046651,11.10188
Boid222,4.068141,11.10188
Boid223,3.85544,11.10188
Boid224,2.473404,11.10188
Boid225,1.0668,11.10188
Boid226,3.648208,11.10188
Boid227,4.026934,11.10188
Boid228,1.972594,11.10188
Boid229,1.543178,11.10188
Boid230,3.533115,11.10188
Boid231,1.090593,11.10188
Boid232,2.450114,11.10188
Boid233,1.885947,11.10188
Boid234,4.96435,11.10188
Boid235,3.40932,11.10188
Boid236,4.683305,11.10188
Boid237,2.72457,11.10188
Boid238,3.776122,11.10188
Boid239,1.403541,11.10188
Boid240,2.457958,11.10188
Boid241,3.835704,11.10188
Boid242,2.093679,11.10188
Boid243,1.960753,11.10188
Boid244,3.832811,11.10188
Boid245,2.769183,11.10188
Boid246,4.15597,11.10188
Boid247,1.524464,11.10188
Boid248,1.705372,11.10188
Boid249,4.545757,11.10188
Boid0,2.268178,11.16684
Boid1,1.618649,11.16684
Boid2,2.097372,11.16684
Boid3,3.751453,11.16684
Boid4,4.649425,11.16684
Boid5,2.299232,11.16684
Boid6,3.177497,11.16684
Boid7,1.143562,11.16684
Boid8,2.602344,11.16684
Boid9,4.766202,11.16684
Boid10,4.71803,11.16684
Boid11,3.211548,11.16684
Boid12,1.473442,11.16684
Boid13,2.91042,11.16684
Boid14,2.897257,11.16684
Boid15,1.484268,11.16684
Boid16,4.233773,11.16684
Boid17,4.02163,11.16684
Boid18,4.45512,11.16684
Boid19,3.625978,11.16684
Boid20,2.604059,11.16684
Boid21,1.719718,11.16684
Boid22,3.245327,11.16684
Boid23,4.727548,11.16684
Boid24,2.051473,11.16684
Boid25,2.027814,11.16684
Boid26,2.800392,11.16684
Boid27,2.934283,11.16684
Boid28,4.60988,11.16684
Boid29,2.390787,11.16684
Boid30,3.33579,11.16684
Boid31,4.623076,11.16684
Boid32,2.803739,11.16684
Boid33,1.937843,11.16684
Boid34,2.367851,11.16684
Boid35,2.615722,11.16684
Boid36,4.350868,11.16684
Boid37,4.989978,11.16684
Boid38,3.153164,11.16684
Boid39,4.812505,11.16684
Boid40,2.669967,11.16684
Boid41,4.373137,11.16684
Boid42,2.679127,11.16684
Boid43,1.174867,11.16684
Boid44,4.676713,11.16684
Boid45,4.19739,11.16684
Boid46,2.273825,11.16684
Boid47,1.078322,11.16684
Boid48,4.231486,11.16684
Boid49,3.202672,11.16684
Boid50,4.39018,11.16684
Boid51,3.003214,11.16684
Boid52,3.183887,11.16684
Boid53,1.216277,11.16684
Boid54,2.133316,11.16684
Boid55,3.857935,11.16684
Boid56,4.482172,11.16684
Boid57,2.301321,11.16684
Boid58,1.282027,11.16684
Boid59,3.110183,11.16684
Boid60,2.56196,11.16684
Boid61,4.082458,11.16684
Boid62,2.060023,11.16684
Boid63,3.339862,11.16684
Boid64,3.82313,11.16684
Boid65,1.93695,11.16684
Boid66,2.933233,11.16684
Boid67,4.46251,11.16684
Boid68,4.385746,11.16684
Boid69,3.297901,11.16684
Boid70,2.090046,11.16684
Boid71,1.66336,11.16684
Boid72,4.595617,11.16684
Boid73,4.945034,11.16684
Boid74,2.599055,11.16684
Boid75,1.66224,11.16684
Boid76,1.170872,11.16684
Boid77,4.044197,11.16684
Boid78,4.626585,11.16684
Boid79,3.193723,11.16684
Boid80,3.302892,11.16684
Boid81,1.862736,11.16684
Boid82,2.915163,11.16684
Boid83,4.233526,11.16684
Boid84,4.243391,11.16684
Boid85,1.557561,11.16684
Boid86,3.700191,11.16684
Boid87,1.546346,11.16684
Boid88,1.698744,11.16684
Boid89,1.640226,11.16684
Boid90,3.915743,11.16684
Boid91,4.035282,11.16684
Boid92,4.515499,11.16684
Boid93,3.750304,11.16684
Boid94,3.857227,11.16684
Boid95,1.549189,11.16684
Boid96,3.774797,11.16684
Boid97,3.232849,11.16684
Boid98,1.503665,11.16684
Boid99,1.913889,11.16684
Boid100,1.607586,11.16684
Boid101,4.448914,11.16684
Boid102,4.378329,11.16684
Boid103,1.185549,11.16684
Boid104,4.042566,11.16684
Boid105,3.718698,11.16684
Boid106,2.075104,11.16684
Boid107,2.333912,11.16684
Boid108,4.855875,11.16684
Boid109,1.365276,11.16684
Boid110,2.476901,11.16684
Boid111,1.298594,11.16684
Boid112,3.141649,11.16684
Boid113,2.922899,11.16684
Boid114,4.495678,11.16684
Boid115,2.876171,11.16684
Boid116,3.659304,11.16684
Boid117,4.935224,11.16684
Boid118,3.797219,11.16684
Boid119,2.573057,11.16684
Boid120,1.590412,11.16684
Boid121,2.290957,11.16684
Boid122,3.189276,11.16684
Boid123,2.064662,11.16684
Boid124,3.280113,11.16684
Boid125,2.539491,11.16684
Boid126,4.657853,11.16684
Boid127,4.285125,11.16684
Boid128,2.419738,11.16684
Boid129,3.75164,11.16684
Boid130,3.252269,11.16684
Boid131,1.108215,11.16684
Boid132,1.76988,11.16684
Boid133,1.919042,11.16684
Boid134,4.846212,11.16684
Boid135,4.587932,11.16684
Boid136,3.798646,11.16684
Boid137,2.982859,11.16684
Boid138,3.561113,11.16684
Boid139,4.169343,11.16684
Boid140,4.620006,11.16684
Boid141,4.038011,11.16684
Boid142,4.130028,11.16684
Boid143,3.327788,11.16684
Boid144,1.94669,11.16684
Boid145,4.926747,11.16684
Boid146,2.527023,11.16684
Boid147,1.511867,11.16684
Boid148,4.28867,11.16684
Boid149,2.518164,11.16684
Boid150,4.825912,11.16684
Boid151,4.660314,11.16684
Boid152,1.868685,11.16684
Boid153,2.832627,11.16684
Boid154,3.957251,11.16684
Boid155,2.913769,11.16684
Boid156,3.44358,11.16684
Boid157,4.174826,11.16684
Boid158,3.615169,11.16684
Boid159,4.137922,11.16684
Boid160,3.529079,11.16684
Boid161,4.365493,11.16684
Boid162,1.347461,11.16684
Boid163,2.549685,11.16684
Boid164,3.512751,11.16684
Boid165,2.463029,11.16684
Boid166,1.940403,11.16684
Boid167,1.860466,11.16684
Boid168,3.357822,11.16684
Boid169,3.96948,11.16684
Boid170,1.074742,11.16684
Boid171,1.116351,11.16684
Boid172,3.365371,11.16684
Boid173,2.563132,11.16684
Boid174,1.423023,11.16684
Boid175,1.354615,11.16684
Boid176,3.917116,11.16684
Boid177,1.726519,11.16684
Boid178,4.113618,11.16684
Boid179,4.254407,11.16684
Boid180,1.529023,11.16684
Boid181,1.657271,11.16684
Boid182,1.807003,11.16684
Boid183,2.902951,11.16684
Boid184,1.152419,11.16684
Boid185,3.679775,11.16684
Boid186,3.089234,11.16684
Boid187,1.155362,11.16684
Boid188,3.984372,11.16684
Boid189,3.869581,11.16684
Boid190,2.644102,11.16684
Boid191,4.404961,11.16684
Boid192,3.592966,11.16684
Boid193,4.832695,11.16684
Boid194,3.40868,11.16684
Boid195,2.524488,11.16684
Boid196,4.81759,11.16684
Boid197,3.583174,11.16684
Boid198,2.148923,11.16684
Boid199,2.005929,11.16684
Boid200,4.130784,11.16684
Boid201,2.570534,11.16684
Boid202,3.514584,11.16684
Boid203,4.82497,11.16684
Boid204,2.776707,11.16684
Boid205,2.131939,11.16684
Boid206,2.232302,11.16684
Boid207,3.825737,11.16684
Boid208,3.312611,11.16684
Boid209,1.549541,11.16684
Boid210,1.159878,11.16684
Boid211,2.301955,11.16684
Boid212,1.380836,11.16684
Boid213,2.957491,11.16684
Boid214,2.627197,11.16684
Boid215,3.116972,11.16684
Boid216,4.220091,11.16684
Boid217,1.251228,11.16684
Boid218,3.368461,11.16684
Boid219,2.453528,11.16684
Boid220,2.822117,11.16684
Boid221,4.561481,11.16684
Boid222,1.89991,11.16684
Boid223,2.016164,11.16684
Boid224,4.198296,11.16684
Boid225,4.445877,11.16684
Boid226,3.341279,11.16684
Boid227,4.849664,11.16684
Boid228,3.523372,11.16684
Boid229,1.511086,11.16684
Boid230,4.616115,11.16684
Boid231,3.029758,11.16684
Boid232,4.573602,11.16684
Boid233,2.009839,11.16684
Boid234,1.689609,11.16684
Boid235,4.158101,11.16684
Boid236,4.043797,11.16684
Boid237,4.00784,11.16684
Boid238,1.737721,11.16684
Boid239,3.682034,11.16684
Boid240,3.960222,11.16684
Boid241,3.478633,11.16684
Boid242,2.213162,11.16684
Boid243,1.112885,11.16684
Boid244,4.084678,11.16684
Boid245,2.862855,11.16684
Boid246,4.64486,11.16684
Boid247,2.337889,11.16684
Boid248,2.790881,11.16684
Boid249,4.078737,11.16684
Boid0,1.196157,11.23289
Boid1,1.95861,11.23289
Boid2,3.923474,11.23289
Boid3,3.02469,11.23289
Boid4,1.168896,11.23289
Boid5,1.071055,11.23289
Boid6,3.913715,11.23289
Boid7,1.777776,11.23289
Boid8,2.498226,11.23289
Boid9,3.631898,11.23289
Boid10,2.750686,11.23289
Boid11,1.926456,11.23289
Boid12,2.441869,11.23289
Boid13,2.939763,11.23289
Boid14,1.621346,11.23289
Boid15,1.727637,11.23289
Boid16,1.800171,11.23289
Boid17,1.405818,11.23289
Boid18,4.204743,11.23289
Boid19,3.451396,11.23289
Boid20,2.943494,11.23289
Boid21,4.627724,11.23289
Boid22,4.219645,11.23289
Boid23,1.203785,11.23289
Boid24,2.072947,11.23289
Boid25,1.062508,11.23289
Boid26,2.965259,11.23289
Boid27,3.970517,11.23289
Boid28,2.294093,11.23289
Boid29,2.746162,11.23289
Boid30,1.267395,11.23289
Boid31,4.919892,11.23289
Boid32,1.494994,11.23289
Boid33,3.203059,11.23289
Boid34,2.031333,11.23289
Boid35,3.482754,11.23289
Boid36,1.921809,11.23289
Boid37,4.922304,11.23289
Boid38,2.13314,11.23289
Boid39,1.911251,11.23289
Boid40,4.079026,11.23289
Boid41,3.013726,11.23289
Boid42,1.061341,11.23289
Boid43,1.114197,11.23289
Boid44,4.201298,11.23289
Boid45,3.414719,11.23289
Boid46,4.375596,11.23289
Boid47,1.425371,11.23289
Boid48,2.494161,11.23289
Boid49,2.636867,11.23289
Boid50,1.88028,11.23289
Boid51,3.184416,11.23289
Boid52,1.136696,11.23289
Boid53,4.694464,11.23289
Boid54,3.947232,11.23289
Boid55,2.976448,11.23289
Boid56,2.691178,11.23289
Boid57,2.227919,11.23289
Boid58,1.216861,11.23289
Boid59,3.79482,11.23289
Boid60,2.880239,11.23289
Boid61,3.152201,11.23289
Boid62,3.45371,11.23289
Boid63,1.06574,11.23289
Boid64,1.422831,11.23289
Boid65,1.87244,11.23289
Boid66,1.415511,11.23289
Boid67,2.430189,11.23289
Boid68,4.526998,11.23289
Boid69,3.322017,11.23289
Boid70,2.363613,11.23289
Boid71,4.208345,11.23289
Boid72,2.804572,11.23289
Boid73,4.746916,11.23289
Boid74,1.977398,11.23289
Boid75,3.555018,11.23289
Boid76,3.511441,11.23289
Boid77,3.343849,11.23289
Boid78,2.257507,11.23289
Boid79,2.375013,11.23289
Boid80,1.910597,11.23289
Boid81,3.969246,11.23289
Boid82,3.017758,11.23289
Boid83,3.546626,11.23289
Boid84,4.271526,11.23289
Boid85,2.552222,11.23289
Boid86,4.881577,11.23289
Boid87,4.713146,11.23289
Boid88,3.944596,11.23289
Boid89,1.907719,11.23289
Boid90,1.283782,11.23289
Boid91,3.331019,11.23289
Boid92,4.175953,11.23289
Boid93,1.425769,11.23289
Boid94,3.573591,11.23289
Boid95,4.484534,11.23289
Boid96,1.563064,11.23289
Boid97,2.227781,11.23289
Boid98,4.306565,11.23289
Boid99,4.088177,11.23289
Boid100,3.159721,11.23289
Boid101,3.561938,11.23289
Boid102,1.052636,11.23289
Boid103,1.178304,11.23289
Boid104,4.76289,11.23289
Boid105,4.580612,11.23289
Boid106,3.339722,11.23289
Boid107,4.941297,11.23289
Boid108,4.3736,11.23289
Boid109,3.416305,11.23289
Boid110,1.366661,11.23289
Boid111,3.357525,11.23289
Boid112,3.386949,11.23289
Boid113,1.750908,11.23289
Boid114,1.206066,11.23289
Boid115,3.097413,11.23289
Boid116,4.75569,11.23289
Boid117,1.360277,11.23289
Boid118,2.03493,11.23289
Boid119,3.833218,11.23289
Boid120,2.981494,11.23289
Boid121,2.368314,11.23289
Boid122,4.225233,11.23289
Boid123,4.791306,11.23289
Boid124,3.35728,11.23289
Boid125,4.203702,11.23289
Boid126,1.929561,11.23289
Boid127,2.783314,11.23289
Boid128,1.687016,11.23289
Boid129,4.232194,11.23289
Boid130,3.547017,11.23289
Boid131,3.76464,11.23289
Boid132,4.379988,11.23289
Boid133,1.963651,11.23289
Boid134,3.305408,11.23289
Boid135,3.785986,11.23289
Boid136,4.226793,11.23289
Boid137,2.482355,11.23289
Boid138,1.796774,11.23289
Boid139,3.716773,11.23289
Boid140,4.808012,11.23289
Boid141,3.38638,11.23289
Boid142,2.410586,11.23289
Boid143,3.767264,11.23289
Boid144,1.864785,11.23289
Boid145,1.516911,11.23289
Boid146,1.179166,11.23289
Boid147,4.07643,11.23289
Boid148,2.678072,11.23289
Boid149,2.273061,11.23289
Boid150,2.125536,11.23289
Boid151,4.262348,11.23289
Boid152,4.168253,11.23289
Boid153,2.681947,11.23289
Boid154,1.90061,11.23289
Boid155,2.445352,11.23289
Boid156,4.40311,11.23289
Boid157,4.06253,11.23289
Boid158,2.787542,11.23289
Boid159,2.869992,11.23289
Boid160,4.367474,11.23289
Boid161,3.946838,11.23289
Boid162,2.907919,11.23289
Boid163,3.438555,11.23289
Boid164,3.217271,11.23289
Boid165,4.528823,11.23289
Boid166,4.748861,11.23289
Boid167,3.385815,11.23289
Boid168,1.622217,11.23289
Boid169,2.965617,11.23289
Boid170,2.43928,11.23289
Boid171,1.809619,11.23289
Boid172,1.227814,11.23289
Boid173,1.812702,11.23289
Boid174,1.152148,11.23289
Boid175,1.823188,11.23289
Boid176,2.821694,11.23289
Boid177,2.106537,11.23289
Boid178,4.279002,11.23289
Boid179,3.091682,11.23289
Boid180,3.867937,11.23289
Boid181,1.100281,11.23289
Boid182,3.812271,11.23289
Boid183,4.054934,11.23289
Boid184,2.796778,11.23289
Boid185,3.934815,11.23289
Boid186,2.729979,11.23289
Boid187,3.218584,11.23289
Boid188,4.561505,11.23289
Boid189,4.125044,11.23289
Boid190,1.072314,11.23289
Boid191,2.585905,11.23289
Boid192,2.540724,11.23289
Boid193,2.386761,11.23289
Boid194,4.328791,11.23289
Boid195,4.19353,11.23289
Boid196,2.369865,11.23289
Boid197,1.223359,11.23289
Boid198,2.638593,11.23289
Boid199,1.406688,11.23289
Boid200,2.069444,11.23289
Boid201,3.176181,11.23289
Boid202,2.432147,11.23289
Boid203,1.18509,11.23289
Boid204,1.366821,11.23289
Boid205,3.419943,11.23289
Boid206,2.908666,11.23289
Boid207,3.940043,11.23289
Boid208,2.488321,11.23289
Boid209,3.561034,11.23289
Boid210,2.971024,11.23289
Boid211,1.711758,11.23289
Boid212,4.822464,11.23289
Boid213,2.659924,11.23289
Boid214,2.132432,11.23289
Boid215,2.097221,11.23289
Boid216,3.633169,11.23289
Boid217,4.352624,11.23289
Boid218,4.005084,11.23289
Boid219,4.659473,11.23289
Boid220,3.774279,11.23289
Boid221,1.834981,11.23289
Boid222,3.268765,11.23289
Boid223,4.423729,11.23289
Boid224,1.047428,11.23289
Boid225,2.19501,11.23289
Boid226,2.545439,11.23289
Boid227,1.902345,11.23289
Boid228,4.112478,11.23289
Boid229,2.587599,11.23289
Boid230,1.556783,11.23289
Boid231,4.34811,11.23289
Boid232,1.148516,11.23289
Boid233,1.376158,11.23289
Boid234,4.281285,11.23289
Boid235,3.60868,11.23289
Boid236,2.189177,11.23289
Boid237,1.160535,11.23289
Boid238,3.98495,11.23289
Boid239,4.516289,11.23289
Boid240,3.333546,11.23289
Boid241,3.853997,11.23289
Boid242,3.281924,11.23289
Boid243,2.38268,11.23289
Boid244,1.846828,11.23289
Boid245,3.065422,11.23289
Boid246,3.024052,11.23289
Boid247,4.35915,11.23289
Boid248,4.466478,11.23289
Boid249,1.546597,11.23289
Boid0,1.314721,11.29462
Boid1,3.460244,11.29462
Boid2,4.462574,11.29462
Boid3,3.299736,11.29462
Boid4,2.033048,11.29462
Boid5,2.676618,11.29462
Boid6,1.943508,11.29462
Boid7,2.116998,11.29462
Boid8,1.474512,11.29462
Boid9,3.792809,11.29462
Boid10,4.292799,11.29462
Boid11,2.926103,11.29462
Boid12,3.619374,11.29462
Boid13,1.040354,11.29462
Boid14,3.169861,11.29462
Boid15,1.730533,11.29462
Boid16,3.835905,11.29462
Boid17,4.641686,11.29462
Boid18,3.445469,11.29462
Boid19,2.628662,11.29462
Boid20,1.166929,11.29462
Boid21,2.278121,11.29462
Boid22,2.180718,11.29462
Boid23,1.388226,11.29462
Boid24,3.899641,11.29462
Boid25,3.791522,11.29462
Boid26,1.030308,11.29462
Boid27,4.459852,11.29462
Boid28,1.740403,11.29462
Boid29,2.740958,11.29462
Boid30,3.992775,11.29462
Boid31,3.558979,11.29462
Boid32,2.698659,11.29462
Boid33,1.423418,11.29462
Boid34,2.961833,11.29462
Boid35,1.664479,11.29462
Boid36,3.926601,11.29462
Boid37,4.414749,11.29462
Boid38,4.03744,11.29462
Boid39,3.757183,11.29462
Boid40,4.183533,11.29462
Boid41,2.443711,11.29462
Boid42,2.869735,11.29462
Boid43,2.370693,11.29462
Boid44,1.706667,11.29462
Boid45,3.955767,11.29462
Boid46,4.895638,11.29462
Boid47,1.605592,11.29462
Boid48,1.082545,11.29462
Boid49,2.494319,11.29462
Boid50,4.349126,11.29462
Boid51,3.977636,11.29462
Boid52,2.577723,11.29462
Boid53,4.426164,11.29462
Boid54,3.320518,11.29462
Boid55,4.617189,11.29462
Boid56,2.11902,11.29462
Boid57,3.675302,11.29462
Boid58,1.10917,11.29462
Boid59,1.43304,11.29462
Boid60,2.386591,11.29462
Boid61,3.608629,11.29462
Boid62,3.466932,11.29462
Boid63,4.90025,11.29462
Boid64,2.670606,11.29462
Boid65,1.266118,11.29462
Boid66,4.49842,11.29462
Boid67,2.56199,11.29462
Boid68,2.103698,11.29462
Boid69,3.441685,11.29462
Boid70,4.197458,11.29462
Boid71,4.571484,11.29462
Boid72,2.994579,11.29462
Boid73,2.279635,11.29462
Boid74,1.683547,11.29462
Boid75,2.247617,11.29462
Boid76,1.052973,11.29462
Boid77,3.26076,11.29462
Boid78,4.252653,11.29462
Boid79,4.779293,11.29462
Boid80,1.669984,11.29462
Boid81,3.236959,11.29462
Boid82,1.580415,11.29462
Boid83,3.699215,11.29462
Boid84,1.35009,11.29462
Boid85,4.174367,11.29462
Boid86,3.782018,11.29462
Boid87,2.415427,11.29462
Boid88,3.124603,11.29462
Boid89,1.341006,11.29462
Boid90,2.57262,11.29462
Boid91,4.331293,11.29462
Boid92,4.475931,11.29462
Boid93,3.411185,11.29462
Boid94,1.840648,11.29462
Boid95,2.243809,11.29462
Boid96,1.258061,11.29462
Boid97,4.143899,11.29462
Boid98,4.152422,11.29462
Boid99,4.708877,11.29462
Boid100,3.847845,11.29462
Boid101,3.750422,11.29462
Boid102,2.157976,11.29462
Boid103,4.820434,11.29462
Boid104,2.183056,11.29462
Boid105,3.189424,11.29462
Boid106,3.200855,11.29462
Boid107,3.147711,11.29462
Boid108,2.713539,11.29462
Boid109,2.871844,11.29462
Boid110,4.626479,11.29462
Boid111,4.367738,11.29462
Boid112,4.128265,11.29462
Boid113,2.05799,11.29462
Boid114,4.224525,11.29462
Boid115,1.475941,11.29462
Boid116,4.654745,11.29462
Boid117,2.208286,11.29462
Boid118,4.685355,11.29462
Boid119,1.148811,11.29462
Boid120,3.516095,11.29462
Boid121,2.02739,11.29462
Boid122,4.71843,11.29462
Boid123,1.837542,11.29462
Boid124,2.868318,11.29462
Boid125,4.501814,11.29462
Boid126,4.185471,11.29462
Boid127,1.496291,11.29462
Boid128,1.026634,11.29462
Boid129,3.455915,11.29462
Boid130,2.95452,11.29462
Boid131,1.846912,11.29462
Boid132,4.361118,11.29462
Boid133,1.270523,11.29462
Boid134,1.804345,11.29462
Boid135,2.600291,11.29462
Boid136,4.532318,11.29462
Boid137,4.045973,11.29462
Boid138,2.629763,11.29462
Boid139,2.146875,11.29462
Boid140,3.669028,11.29462
Boid141,4.492533,11.29462
Boid142,4.606134,11.29462
Boid143,3.686274,11.29462
Boid144,1.67,11.29462
Boid145,4.715439,11.29462
Boid146,3.055396,11.29462
Boid147,4.869514,11.29462
Boid148,4.990546,11.29462
Boid149,2.878449,11.29462
Boid150,1.730436,11.29462
Boid151,2.002698,11.29462
Boid152,2.256443,11.29462
Boid153,1.841977,11.29462
Boid154,1.078873,11.29462
Boid155,1.461522,11.29462
Boid156,2.947468,11.29462
Boid157,4.37421,11.29462
Boid158,2.433198,11.29462
Boid159,1.452003,11.29462
Boid160,1.397853,11.29462
Boid161,4.618709,11.29462
Boid162,2.134934,11.29462
Boid163,1.701932,11.29462
Boid164,4.459085,11.29462
Boid165,4.50802,11.29462
Boid166,4.538469,11.29462
Boid167,4.115704,11.29462
Boid168,3.668579,11.29462
Boid169,1.495675,11.29462
Boid170,2.164974,11.29462
Boid171,4.848763,11.29462
Boid172,3.088338,11.29462
Boid173,1.511932,11.29462
Boid174,4.032577,11.29462
Boid175,4.410038,11.29462
Boid176,1.291461,11.29462
Boid177,1.020982,11.29462
Boid178,3.140111,11.29462
Boid179,4.932929,11.29462
Boid180,3.880331,11.29462
Boid181,4.44625,11.29462
Boid182,3.402796,11.29462
Boid183,2.887015,11.29462
Boid184,3.955252,11.29462
Boid185,1.514687,11.29462
Boid186,4.544519,11.29462
Boid187,2.617403,11.29462
Boid188,4.996209,11.29462
Boid189,3.946873,11.29462
Boid190,1.036676,11.29462
Boid191,1.499245,11.29462
Boid192,2.887534,11.29462
Boid193,2.557248,11.29462
Boid194,3.687758,11.29462
Boid195,3.738542,11.29462
Boid196,3.287722,11.29462
Boid197,1.521189,11.29462
Boid198,2.079467,11.29462
Boid199,3.936939,11.29462
Boid200,4.190107,11.29462
Boid201,3.121784,11.29462
Boid202,1.325253,11.29462
Boid203,4.566418,11.29462
Boid204,3.16352,11.29462
Boid205,2.202872,11.29462
Boid206,1.580191,11.29462
Boid207,2.031418,11.29462
Boid208,2.837024,11.29462
Boid209,4.190319,11.29462
Boid210,2.904752,11.29462
Boid211,1.151432,11.29462
Boid212,2.730408,11.29462
Boid213,3.645252,11.29462
Boid214,3.519902,11.29462
Boid215,4.199689,11.29462
Boid216,1.296031,11.29462
Boid217,4.653021,11.29462
Boid218,2.973187,11.29462
Boid219,1.138306,11.29462
Boid220,3.842713,11.29462
Boid221,4.72304,11.29462
Boid222,3.070988,11.29462
Boid223,1.994985,11.29462
Boid224,2.12056,11.29462
Boid225,1.380114,11.29462
Boid226,2.008446,11.29462
Boid227,1.746613,11.29462
Boid228,3.402076,11.29462
Boid229,1.642508,11.29462
Boid230,2.24027,11.29462
Boid231,1.343451,11.29462
Boid232,3.405949,11.29462
Boid233,1.967649,11.29462
Boid234,2.178598,11.29462
Boid235,2.492627,11.29462
Boid236,2.727142,11.29462
Boid237,1.37382,11.29462
Boid238,3.242656,11.29462
Boid239,1.826025,11.29462
Boid240,1.837962,11.29462
Boid241,3.052434,11.29462
Boid242,3.328293,11.29462
Boid243,4.729441,11.29462
Boid244,2.473552,11.29462
Boid245,4.936746,11.29462
Boid246,3.254911,11.29462
Boid247,3.254391,11.29462
Boid248,1.601539,11.29462
Boid249,1.247345,11.29462
Boid0,4.610397,11.3567
Boid1,1.58401,11.3567
Boid2,3.987318,11.3567
Boid3,2.36439,11.3567
Boid4,4.171232,11.3567
Boid5,2.715442,11.3567
Boid6,2.007666,11.3567
Boid7,3.33796,11.3567
Boid8,4.838855,11.3567
Boid9,2.737274,11.3567
Boid10,1.06468,11.3567
Boid11,4.548535,11.3567
Boid12,1.301106,11.3567
Boid13,1.276114,11.3567
Boid14,3.007229,11.3567
Boid15,2.764719,11.3567
Boid16,2.908331,11.3567
Boid17,1.110308,11.3567
Boid18,1.003268,11.3567
Boid19,3.038344,11.3567
Boid20,4.859047,11.3567
Boid21,2.232245,11.3567
Boid22,1.657823,11.3567
Boid23,3.634427,11.3567
Boid24,3.273613,11.3567
Boid25,1.642247,11.3567
Boid26,1.952629,11.3567
Boid27,1.042488,11.3567
Boid28,1.301491,11.3567
Boid29,3.532738,11.3567
Boid30,1.800857,11.3567
Boid31,2.314792,11.3567
Boid32,3.611081,11.3567
Boid33,3.945225,11.3567
Boid34,2.590235,11.3567
Boid35,2.512009,11.3567
Boid36,2.001428,11.3567
Boid37,4.758465,11.3567
Boid38,2.753825,11.3567
Boid39,3.849688,11.3567
Boid40,3.260936,11.3567
