Boid,Speed
Boid112,398.7351
Boid113,33.45847
Boid114,150.4885
Boid115,189.4909
Boid116,90.69653
Boid117,293.4218
Boid118,306.9571
Boid119,395.6995
Boid120,234.4637
Boid121,480.6298
Boid122,157.974
Boid123,56.3763
Boid124,312.4781
Boid125,223.8956
Boid126,193.2477
Boid127,196.2457
Boid128,214.6141
Boid129,631.3561
Boid130,477.7068
Boid131,51.51414
Boid132,294.203
Boid133,496.9171
Boid134,82.91012
Boid135,102.5646
Boid136,225.325
Boid137,700.8284
Boid138,199.5555
Boid139,68.69413
Boid140,178.6994
Boid141,321.9521
Boid142,251.0344
Boid143,512.4195
Boid144,265.8777
Boid145,159.2159
Boid146,749.7031
Boid147,931.5695
Boid148,57.86868
Boid149,195.8099
Boid150,208.3531
Boid151,350.5805
Boid152,151.9422
Boid153,537.1331
Boid154,746.5394
Boid155,102.2784
Boid156,425.5992
Boid157,504.2889
Boid158,254.923
Boid159,350.1844
Boid160,312.8768
Boid161,225.8304
Boid162,113.1375
Boid163,183.6862
Boid164,644.739
Boid165,508.2932
Boid166,103.2242
Boid167,60.02993
Boid168,681.9486
Boid169,371.2317
Boid170,691.6874
Boid171,951.7843
Boid172,563.2938
Boid173,646.9438
Boid174,336.96
Boid175,303.8419
Boid176,380.4612
Boid177,521.4727
Boid178,616.9384
Boid179,423.0495
Boid180,65.01669
Boid181,411.1781
Boid182,331.6222
Boid183,428.0918
Boid184,376.0143
Boid185,219.7097
Boid186,722.6779
Boid187,1092.599
Boid188,705.1861
Boid189,964.4951
Boid190,619.8627
Boid191,908.3273
Boid192,816.3275
Boid193,164.6941
Boid194,623.694
Boid195,368.4176
Boid196,329.5646
Boid197,372.9574
Boid198,289.8042
Boid199,330.9717
Boid200,329.5366
Boid201,657.1401
Boid202,599.4603
Boid203,431.7332
Boid204,327.2735
Boid205,498.8123
Boid206,57.28702
Boid207,84.18843
Boid208,20.07285
Boid209,452.317
Boid210,266.4882
Boid211,412.3041
Boid212,473.3238
Boid213,330.1646
Boid214,66.30103
Boid215,377.1046
Boid216,325.7951
Boid217,654.1404
Boid218,655.3586
Boid219,761.2707
Boid220,616.863
Boid221,344.5482
Boid222,60.6568
Boid223,79.84287
Boid224,320.636
Boid225,793.604
Boid226,419.2171
Boid227,252.3704
Boid228,474.1154
Boid229,361.3369
Boid230,330.7366
Boid231,192.5691
Boid232,202.5417
Boid233,116.415
Boid234,32.95737
Boid235,1064.238
Boid236,733.5259
Boid237,115.1699
Boid238,131.7977
Boid239,242.6912
Boid240,797.6827
Boid241,774.4813
Boid242,720.0537
Boid243,534.2747
Boid244,416.6029
Boid245,245.9942
Boid246,86.39674
Boid247,258.2385
Boid248,239.5605
Boid249,141.8964
Boid0,101.3479
Boid1,15.41673
Boid2,371.1393
Boid3,26.99431
Boid4,533.8577
Boid5,263.1964
Boid6,59.40796
Boid7,53.85883
Boid8,610.4653
Boid9,772.5249
Boid10,223.9056
Boid11,668.7913
Boid12,461.2987
Boid13,219.6908
Boid14,230.9568
Boid15,399.0056
Boid16,554.4301
Boid17,261.7967
Boid18,258.8711
Boid19,200.2126
Boid20,21.89578
Boid21,267.7971
Boid22,516.6381
Boid23,524.9075
Boid24,534.0144
Boid25,89.85289
Boid26,847.2551
Boid27,762.007
Boid28,540.5284
Boid29,565.6843
Boid30,477.9723
Boid31,140.3891
Boid32,65.52032
Boid33,829.4681
Boid34,1535.305
Boid35,475.2187
Boid36,382.871
Boid37,112.1738
Boid38,83.82742
Boid39,290.8676
Boid40,279.0498
Boid41,315.2546
Boid42,459.0192
Boid43,379.6188
Boid44,15.78558
Boid45,253.6158
Boid46,162.073
Boid47,328.1471
Boid48,390.8075
Boid49,484.2674
Boid50,626.2287
Boid51,514.3908
Boid52,326.0427
Boid53,279.8426
Boid54,435.9411
Boid55,528.781
Boid56,710.176
Boid57,635.1109
Boid58,371.659
Boid59,475.1681
Boid60,134.0176
Boid61,62.26756
Boid62,65.32936
Boid63,98.06007
Boid64,135.0249
Boid65,630.0643
Boid66,55.75872
Boid67,485.5557
Boid68,238.8418
Boid69,248.8533
Boid70,30.85275
Boid71,377.5576
Boid72,344.8754
Boid73,599.2487
Boid74,51.41958
Boid75,410.3235
Boid76,343.1839
Boid77,75.00135
Boid78,238.9883
Boid79,306.6797
Boid80,463.2095
Boid81,164.1058
Boid82,472.7163
Boid83,334.1347
Boid84,46.28733
Boid85,87.28068
Boid86,14.51549
Boid87,302.8486
Boid88,111.3362
Boid89,283.9834
Boid90,217.7957
Boid91,203.5653
Boid92,259.2304
Boid93,153.3481
Boid94,159.3109
Boid95,249.9477
Boid96,481.421
Boid97,431.0903
Boid98,390.2461
Boid99,49.53365
Boid100,134.0065
Boid101,181.1978
Boid102,327.9388
Boid103,278.7316
Boid104,22.31316
Boid105,348.9522
Boid106,119.2986
Boid107,370.8526
Boid108,184.3057
Boid109,173.8337
Boid110,410.4731
Boid111,497.696
Boid112,346.7495
Boid113,29.04233
Boid114,129.9268
Boid115,168.5219
Boid116,80.15046
Boid117,255.5878
Boid118,268.9535
Boid119,346.5403
Boid120,205.8003
Boid121,419.4146
Boid122,139.6949
Boid123,48.44046
Boid124,271.8509
Boid125,198.095
Boid126,169.9497
Boid127,169.8613
Boid128,189.6924
Boid129,553.062
Boid130,420.5971
Boid131,44.64315
Boid132,256.6959
Boid133,436.6077
Boid134,73.86954
Boid135,91.45199
Boid136,195.3601
Boid137,614.4567
Boid138,177.6827
Boid139,59.99882
Boid140,150.8519
Boid141,282.7469
Boid142,222.1082
Boid143,449.8796
Boid144,231.01
Boid145,142.4222
Boid146,647.394
Boid147,808.53
Boid148,49.9348
Boid149,174.1334
Boid150,179.7932
Boid151,303.3455
Boid152,131.0294
Boid153,463.1417
Boid154,646.2473
Boid155,87.68757
Boid156,364.5062
Boid157,437.3465
Boid158,220.2683
Boid159,306.2316
Boid160,273.5997
Boid161,197.8034
Boid162,98.99989
Boid163,160.4724
Boid164,558.1492
Boid165,437.4625
Boid166,90.38481
Boid167,52.54562
Boid168,595.9329
Boid169,324.0617
Boid170,595.6594
Boid171,826.0582
Boid172,490.69
Boid173,566.6086
Boid174,295.4566
Boid175,268.5986
Boid176,335.5145
Boid177,456.1337
Boid178,535.4537
Boid179,363.7609
Boid180,56.54775
Boid181,362.5282
Boid182,292.724
Boid183,375.5253
Boid184,329.5019
Boid185,194.0717
Boid186,622.7375
Boid187,947.3743
Boid188,618.0112
Boid189,839.7679
Boid190,538.7602
Boid191,786.8349
Boid192,709.0746
Boid193,145.2538
Boid194,547.1458
Boid195,319.879
Boid196,288.8796
Boid197,327.3546
Boid198,255.75
Boid199,291.9906
Boid200,290.7445
Boid201,576.3614
Boid202,525.8941
Boid203,374.9654
Boid204,283.3763
Boid205,432.1548
Boid206,51.68444
Boid207,73.5919
Boid208,15.86121
Boid209,396.1798
Boid210,234.0631
Boid211,354.2971
Boid212,408.322
Boid213,291.9013
Boid214,58.94555
Boid215,330.9373
Boid216,286.8875
Boid217,573.0735
Boid218,574.2106
Boid219,666.9871
Boid220,539.8816
Boid221,299.8667
Boid222,52.82906
Boid223,71.43759
Boid224,278.1728
Boid225,695.0466
Boid226,365.7561
Boid227,216.854
Boid228,410.9556
Boid229,315.6905
Boid230,284.2894
Boid231,166.9142
Boid232,178.5503
Boid233,103.339
Boid234,28.77391
Boid235,928.22
Boid236,639.4612
Boid237,97.52222
Boid238,110.0682
Boid239,214.2874
Boid240,698.2228
Boid241,678.1285
Boid242,631.1295
Boid243,468.1635
Boid244,364.2592
Boid245,216.5533
Boid246,73.9108
Boid247,223.1739
Boid248,202.8422
Boid249,122.6276
Boid0,51.19074
Boid1,6.660555
Boid2,177.4098
Boid3,14.56086
Boid4,255.1418
Boid5,127.6881
Boid6,31.51316
Boid7,26.5801
Boid8,291.5947
Boid9,372.1039
Boid10,111.5578
Boid11,323.8685
Boid12,220.8014
Boid13,104.5057
Boid14,111.449
Boid15,195.984
Boid16,269.9717
Boid17,127.7533
Boid18,125.5183
Boid19,99.08673
Boid20,12.14558
Boid21,128.2263
Boid22,248.6691
Boid23,255.858
Boid24,260.8391
Boid25,44.93403
Boid26,409.9556
Boid27,366.6303
Boid28,264.2385
Boid29,272.7524
Boid30,228.1622
Boid31,69.45158
Boid32,32.7523
Boid33,398.7555
Boid34,738.7811
Boid35,225.3067
Boid36,188.2804
Boid37,54.71839
Boid38,42.34462
Boid39,142.1503
Boid40,135.6487
Boid41,154.8101
Boid42,225.1153
Boid43,186.5958
Boid44,6.795669
Boid45,125.7095
Boid46,78.98658
Boid47,157.2752
Boid48,189.8707
Boid49,233.8372
Boid50,299.7791
Boid51,250.9506
Boid52,158.6564
Boid53,134.8878
Boid54,209.6287
Boid55,258.5067
Boid56,343.6456
Boid57,305.1801
Boid58,181.6748
Boid59,229.4606
Boid60,65.5447
Boid61,28.7028
Boid62,31.76048
Boid63,49.23244
Boid64,63.27322
Boid65,307.4437
Boid66,28.35391
Boid67,237.5991
Boid68,116.3711
Boid69,118.3543
Boid70,15.01324
Boid71,185.9056
Boid72,163.7121
Boid73,289.9766
Boid74,26.22621
Boid75,201.1937
Boid76,166.8641
Boid77,36.82813
Boid78,118.0643
Boid79,150.114
Boid80,222.9861
Boid81,79.86502
Boid82,231.6535
Boid83,163.8584
Boid84,20.84916
Boid85,42.06581
Boid86,7.058456
Boid87,148.3618
Boid88,55.61685
Boid89,135.0646
Boid90,107.8775
Boid91,100.0086
Boid92,123.714
Boid93,76.73651
Boid94,77.2419
Boid95,118.7209
Boid96,235.9938
Boid97,211.6121
Boid98,191.6915
Boid99,21.99357
Boid100,64.7436
Boid101,89.35553
Boid102,160.2652
Boid103,132.4663
Boid104,9.418741
Boid105,169.4375
Boid106,60.30264
Boid107,182.1558
Boid108,92.14704
Boid109,87.64269
Boid110,200.464
Boid111,240.1259
Boid112,168.1455
Boid113,12.4398
Boid114,61.56026
Boid115,84.36855
Boid116,39.91239
Boid117,122.7436
Boid118,131.159
Boid119,168.3733
Boid120,100.3898
Boid121,204.071
Boid122,68.49595
Boid123,22.3848
Boid124,132.2406
Boid125,97.74214
Boid126,84.02403
Boid127,80.07493
Boid128,94.11334
Boid129,269.6941
Boid130,206.6495
Boid131,20.23758
Boid132,123.8996
Boid133,213.7344
Boid134,38.14185
Boid135,46.00756
Boid136,93.24477
Boid137,299.9658
Boid138,89.23488
Boid139,30.32356
Boid140,68.81577
Boid141,138.1001
Boid142,109.9088
Boid143,220.0726
Boid144,112.2741
Boid145,71.65925
Boid146,308.6293
Boid147,387.1039
Boid148,22.54741
Boid149,87.31747
Boid150,84.52717
Boid151,145.8813
Boid152,61.53473
Boid153,219.448
Boid154,309.2306
Boid155,42.16346
Boid156,171.1429
Boid157,208.9758
Boid158,105.1409
Boid159,148.7067
Boid160,133.6004
Boid161,97.23898
Boid162,49.34753
Boid163,76.39601
Boid164,266.4538
Boid165,207.4108
Boid166,43.64899
Boid167,26.26402
Boid168,289.5284
Boid169,157.7878
Boid170,282.3784
Boid171,395.532
Boid172,236.1697
Boid173,275.7589
Boid174,144.8843
Boid175,133.065
Boid176,165.261
Boid177,222.0932
Boid178,257.6134
Boid179,171.6525
Boid180,28.3116
Boid181,178.5916
Boid182,144.0656
Boid183,183.6026
Boid184,161.1622
Boid185,96.41277
Boid186,295.5398
Boid187,453.3841
Boid188,301.5956
Boid189,406.1688
Boid190,258.3334
Boid191,376.8571
Boid192,341.2769
Boid193,70.80661
Boid194,267.422
Boid195,154.3135
Boid196,142.0829
Boid197,160.7287
Boid198,125.6911
Boid199,144.2388
Boid200,143.2308
Boid201,281.4769
Boid202,257.0663
Boid203,181.1014
Boid204,136.2582
Boid205,206.121
Boid206,26.12045
Boid207,37.05737
Boid208,6.241734
Boid209,193.7792
Boid210,115.0775
Boid211,167.657
Boid212,193.6268
Boid213,144.3142
Boid214,29.22896
Boid215,162.2225
Boid216,140.9045
Boid217,279.5511
Boid218,279.965
Boid219,325.2316
Boid220,262.7364
Boid221,145.2217
Boid222,24.45133
Boid223,35.93879
Boid224,132.2258
Boid225,338.7328
Boid226,178.0075
Boid227,101.5929
Boid228,196.9005
Boid229,154.1461
Boid230,134.0685
Boid231,78.72508
Boid232,87.99844
Boid233,52.14833
Boid234,13.53978
Boid235,449.2586
Boid236,309.6654
Boid237,45.48058
Boid238,49.33536
Boid239,105.4785
Boid240,339.8944
Boid241,330.2925
Boid242,307.9738
Boid243,228.5506
Boid244,176.6865
Boid245,106.9108
Boid246,33.88403
Boid247,107.3729
Boid248,93.43735
Boid249,58.93565
Boid0,80.38223
Boid1,10.53394
Boid2,250.2895
Boid3,19.68704
Boid4,364.7623
Boid5,182.0576
Boid6,49.6081
Boid7,39.46327
Boid8,413.228
Boid9,533.7021
Boid10,165.6848
Boid11,463.2694
Boid12,311.4497
Boid13,149.2241
Boid14,158.0967
Boid15,285.6049
Boid16,390.7523
Boid17,182.6896
Boid18,182.9975
Boid19,142.2069
Boid20,16.31086
Boid21,182.797
Boid22,357.4191
Boid23,370.8674
Boid24,377.9336
Boid25,63.42976
Boid26,587.1321
Boid27,523.8082
Boid28,383.9262
Boid29,387.3953
Boid30,325.5023
Boid31,103.8676
Boid32,51.09059
Boid33,570.5721
Boid34,1051.467
Boid35,315.2062
Boid36,275.0948
Boid37,79.11897
Boid38,61.02729
Boid39,205.79
Boid40,196.356
Boid41,226.296
Boid42,327.9752
Boid43,272.9225
Boid44,10.04324
Boid45,185.6501
Boid46,112.3117
Boid47,226.4653
Boid48,270.8934
Boid49,331.7235
Boid50,427.5759
Boid51,362.8969
Boid52,228.8714
Boid53,191.4622
Boid54,301.7074
Boid55,375.6282
Boid56,491.9302
Boid57,434.6426
Boid58,262.7245
Boid59,330.9262
Boid60,92.68111
Boid61,41.86345
Boid62,46.90283
Boid63,70.98125
Boid64,90.84178
Boid65,445.5765
Boid66,39.40093
Boid67,345.5913
Boid68,164.6791
Boid69,170.4134
Boid70,23.34267
Boid71,272.1313
Boid72,231.7419
Boid73,415.2242
Boid74,36.21782
Boid75,293.1869
Boid76,242.155
Boid77,50.41195
Boid78,171.6194
Boid79,217.2841
Boid80,321.0088
Boid81,113.6908
Boid82,337.4581
Boid83,238.3542
Boid84,29.68176
Boid85,61.62844
Boid86,11.13216
Boid87,214.8173
Boid88,84.07357
Boid89,194.0519
Boid90,158.9808
Boid91,144.6818
Boid92,178.4921
Boid93,115.0695
Boid94,110.4661
Boid95,170.5859
Boid96,343.7816
Boid97,308.8358
Boid98,280.148
Boid99,28.39819
Boid100,94.64895
Boid101,130.4738
Boid102,233.1852
Boid103,190.0368
Boid104,14.10168
Boid105,240.8069
Boid106,90.44431
Boid107,265.7572
Boid108,137.0395
Boid109,132.1436
Boid110,289.3562
Boid111,345.806
Boid112,239.0454
Boid113,18.74751
Boid114,88.34655
Boid115,124.2997
Boid116,57.54178
Boid117,177.8062
Boid118,191.1952
Boid119,244.5061
Boid120,145.4553
Boid121,292.494
Boid122,101.8631
Boid123,32.57351
Boid124,187.3592
Boid125,144.6736
Boid126,121.1739
Boid127,114.4478
Boid128,139.0658
Boid129,390.9137
Boid130,301.5194
Boid131,30.41056
Boid132,179.2336
Boid133,311.2805
Boid134,58.18822
Boid135,70.18069
Boid136,133.2997
Boid137,434.9564
Boid138,132.2916
Boid139,42.2894
Boid140,92.58431
Boid141,200.892
Boid142,162.4202
Boid143,320.2835
Boid144,158.5065
Boid145,107.6767
Boid146,434.6302
Boid147,552.6302
Boid148,33.39626
Boid149,130.0878
Boid150,120.2188
Boid151,205.6221
Boid152,88.43171
Boid153,308.5966
Boid154,438.4153
Boid155,58.60828
Boid156,237.2828
Boid157,297.6692
Boid158,148.8
Boid159,214.1761
Boid160,191.9751
Boid161,139.0655
Boid162,70.49531
Boid163,111.0698
Boid164,377.6123
Boid165,289.9211
Boid166,63.56073
Boid167,37.05927
Boid168,416.9537
Boid169,227.0305
Boid170,395.5675
Boid171,564.4765
Boid172,340.128
Boid173,398.8597
Boid174,209.3684
Boid175,195.5059
Boid176,242.1522
Boid177,318.2115
Boid178,365.7809
Boid179,241.1639
Boid180,39.78949
Boid181,261.2295
Boid182,209.9715
Boid183,267.1909
Boid184,231.9762
Boid185,141.4934
Boid186,414.9119
Boid187,645.8888
Boid188,437.2365
Boid189,580.6745
Boid190,368.4786
Boid191,535.3698
Boid192,487.1698
Boid193,104.6598
Boid194,388.2044
Boid195,219.1629
Boid196,207.2268
Boid197,233.5686
Boid198,184.6847
Boid199,211.2309
Boid200,210.4872
Boid201,408.31
Boid202,373.1881
Boid203,257.4362
Boid204,191.6805
Boid205,294.0576
Boid206,39.31977
Boid207,51.86305
Boid208,9.966253
Boid209,280.4029
Boid210,167.19
Boid211,233.7699
Boid212,272.8954
Boid213,212.3587
Boid214,44.32559
Boid215,234.7366
Boid216,206.6208
Boid217,404.6745
Boid218,405.6576
Boid219,470.9419
Boid220,379.9384
Boid221,208.1369
Boid222,36.16254
Boid223,52.98324
Boid224,189.8231
Boid225,490.2505
Boid226,254.5931
Boid227,142.4138
Boid228,279.6678
Boid229,222.2685
Boid230,188.3136
Boid231,113.5361
Boid232,128.974
Boid233,76.94995
Boid234,21.26143
Boid235,646.1005
Boid236,443.9539
Boid237,62.19404
Boid238,65.03661
Boid239,155.5774
Boid240,491.3206
Boid241,478.0089
Boid242,446.3989
Boid243,330.5244
Boid244,254.2404
Boid245,154.5391
Boid246,48.43991
Boid247,149.5724
Boid248,126.477
Boid249,83.48919
Boid0,118.118
Boid1,15.48345
Boid2,344.2739
Boid3,26.32503
Boid4,504.7331
Boid5,252.4249
Boid6,72.72417
Boid7,55.96138
Boid8,568.8547
Boid9,740.7412
Boid10,235.4993
Boid11,641.8244
Boid12,427.2161
Boid13,207.721
Boid14,217.5236
Boid15,400.8021
Boid16,545.4467
Boid17,253.6626
Boid18,257.0983
Boid19,196.8244
Boid20,21.87215
Boid21,253.0161
Boid22,496.8291
Boid23,518.6271
Boid24,528.2711
Boid25,87.16426
Boid26,814.2237
Boid27,725.3367
Boid28,537.9067
Boid29,534.1693
Boid30,450.077
Boid31,148.5769
Boid32,75.13127
Boid33,790.7069
Boid34,1451.741
Boid35,429.9553
Boid36,386.7541
Boid37,110.2908
Boid38,85.39687
Boid39,287.9552
Boid40,274.0414
Boid41,317.8875
Boid42,460.0148
Boid43,384.1017
Boid44,15.13642
Boid45,262.6213
Boid46,155.3407
Boid47,315.2007
Boid48,375.0722
Boid49,456.7587
Boid50,590.9732
Boid51,506.6991
Boid52,319.2251
Boid53,264.9348
Boid54,420.2872
Boid55,526.2227
Boid56,681.8408
Boid57,600.2197
Boid58,366.9169
Boid59,461.0934
Boid60,127.1866
Boid61,58.69253
Boid62,66.37013
Boid63,98.62788
Boid64,126.0452
Boid65,623.0464
Boid66,53.57996
Boid67,484.4539
Boid68,226.653
Boid69,237.3578
Boid70,34.02563
Boid71,383.0934
Boid72,318.8586
Boid73,575.8687
Boid74,49.037
Boid75,411.5604
Boid76,338.8951
Boid77,68.18462
Boid78,240.5066
Boid79,303.6613
Boid80,446.725
Boid81,157.2464
Boid82,473.5949
Boid83,334.0899
Boid84,40.9585
Boid85,87.11779
Boid86,15.79265
Boid87,299.9514
Boid88,121.525
Boid89,269.9386
Boid90,225.216
Boid91,202.6202
Boid92,248.5579
Boid93,164.2062
Boid94,153.2137
Boid95,237.1608
Boid96,482.4185
Boid97,433.9371
Boid98,394.0079
Boid99,35.73245
Boid100,133.0532
Boid101,183.7011
Boid102,326.8746
Boid103,263.7588
Boid104,19.997
Boid105,332.1675
Boid106,128.5791
Boid107,373.4998
Boid108,195.7986
Boid109,189.5116
Boid110,403.4809
Boid111,481.2882
Boid112,330.6137
Boid113,27.07364
Boid114,123.3068
Boid115,176.2481
Boid116,80.34489
Boid117,248.3616
Boid118,268.2397
Boid119,342.3281
Boid120,203.5579
Boid121,405.6612
Boid122,145.3406
Boid123,46.3811
Boid124,257.8196
Boid125,205.3678
Boid126,167.5754
Boid127,158.3055
Boid128,196.8926
Boid129,546.4694
Boid130,423.3319
Boid131,43.67571
Boid132,250.2842
Boid133,436.6186
Boid134,83.97725
Boid135,100.3257
Boid136,184.5509
Boid137,608.4335
Boid138,188.2024
Boid139,57.63385
Boid140,122.552
Boid141,281.4326
Boid142,230.409
Boid143,449.1429
Boid144,217.6338
Boid145,153.9796
Boid146,595.5424
Boid147,764.5663
Boid148,47.16735
Boid149,185.5357
Boid150,165.7785
Boid151,282.3194
Boid152,123.394
Boid153,422.4892
Boid154,604.0035
Boid155,79.97395
Boid156,321.9126
Boid157,411.19
Boid158,204.3408
Boid159,298.3137
Boid160,266.906
Boid161,192.7834
Boid162,97.729
Boid163,155.5973
Boid164,519.7183
Boid165,395.1034
Boid166,89.15691
Boid167,50.93751
Boid168,580.3479
Boid169,315.4235
Boid170,539.9079
Boid171,781.1702
Boid172,473.2667
Boid173,556.7802
Boid174,293.7352
Boid175,275.9199
Boid176,341.1928
Boid177,443.048
Boid178,504.6984
Boid179,329.7839
Boid180,54.46751
Boid181,367.1804
Boid182,295.1537
Boid183,374.3723
Boid184,322.7994
Boid185,200.1523
Boid186,567.3949
Boid187,892.2952
Boid188,611.5463
Boid189,804.4435
Boid190,509.8243
Boid191,737.912
Boid192,673.8217
Boid193,148.2853
Boid194,543.5128
Boid195,302.1304
Boid196,291.6768
Boid197,327.3935
Boid198,260.6787
Boid199,297.523
Boid200,297.036
Boid201,571.2681
Boid202,522.5315
Boid203,355.1674
Boid204,262.7534
Boid205,406.7023
Boid206,56.74523
Boid207,70.84556
Boid208,15.09191
Boid209,391.2505
Boid210,234.081
Boid211,318.1294
Boid212,374.1024
Boid213,300.1107
Boid214,63.82738
Boid215,328.1563
Boid216,291.2109
Boid217,565.2872
Boid218,567.2922
Boid219,658.1284
Boid220,530.334
Boid221,288.7671
Boid222,50.90499
Boid223,74.83906
Boid224,263.5585
Boid225,684.8513
Boid226,352.7787
Boid227,194.2601
Boid228,385.3176
Boid229,310.5835
Boid230,258.2824
Boid231,158.1126
Boid232,180.7289
Boid233,110.5383
Boid234,30.23936
Boid235,898.5548
Boid236,616.2216
Boid237,82.56597
Boid238,85.06762
Boid239,220.1338
Boid240,685.8587
Boid241,667.7784
Boid242,624.2672
Boid243,461.7411
Boid244,353.8832
Boid245,215.2619
Boid246,67.91092
Boid247,202.8514
Boid248,168.5439
Boid249,115.8245
Boid0,124.5508
Boid1,15.24087
Boid2,348.1421
Boid3,26.80354
Boid4,510.6256
Boid5,256.78
Boid6,76.81083
Boid7,57.67196
Boid8,573.9636
Boid9,752.1252
Boid10,243.8616
Boid11,651.1672
Boid12,430.0966
Boid13,211.3532
Boid14,219.7587
Boid15,410.9604
Boid16,556.9023
Boid17,258.9814
Boid18,263.5429
Boid19,199.9318
Boid20,22.07409
Boid21,256.4865
Boid22,504.796
Boid23,530.0777
Boid24,539.9424
Boid25,88.66602
Boid26,826.9415
Boid27,736.2386
Boid28,550.6115
Boid29,540.4159
Boid30,455.175
Boid31,154.568
Boid32,79.5843
Boid33,801.8508
Boid34,1469.209
Boid35,430.7531
Boid36,396.9777
Boid37,112.4413
Boid38,88.17207
Boid39,294.3845
Boid40,279.9528
Boid41,325.7404
Boid42,471.1324
Boid43,394.6853
Boid44,15.04433
Boid45,271.0061
Boid46,157.9525
Boid47,320.2805
Boid48,380.7553
Boid49,461.5339
Boid50,597.684
Boid51,517.5338
Boid52,325.9171
Boid53,269.3487
Boid54,428.3177
Boid55,538.7802
Boid56,692.2686
Boid57,607.9835
Boid58,375.0392
Boid59,469.4777
Boid60,128.4594
Boid61,59.32924
Boid62,67.69444
Boid63,100.4876
Boid64,127.1666
Boid65,636.9053
Boid66,54.35129
Boid67,496.2346
Boid68,229.7324
Boid69,241.2298
Boid70,35.48118
Boid71,393.7449
Boid72,321.3434
Boid73,585.102
Boid74,49.67457
Boid75,422.07
Boid76,346.8747
Boid77,68.50019
Boid78,246.6987
Boid79,310.568
Boid80,454.2597
Boid81,159.7106
Boid82,485.3043
Boid83,342.8562
Boid84,40.82278
Boid85,89.53343
Boid86,16.01182
Boid87,305.9549
Boid88,127.6687
Boid89,273.7897
Boid90,232.8548
Boid91,207.3733
Boid92,252.2698
Boid93,170.4197
Boid94,156.2626
Boid95,240.5217
Boid96,494.5889
Boid97,445.3398
Boid98,404.6278
Boid99,33.30947
Boid100,135.6814
Boid101,189.2867
Boid102,334.8288
Boid103,267.1008
Boid104,20.02119
Boid105,336.4769
Boid106,133.7769
Boid107,383.4341
Boid108,203.436
Boid109,197.5212
Boid110,411.9185
Boid111,489.5773
Boid112,336.2686
Boid113,28.08614
Boid114,125.4148
Boid115,182.6255
Boid116,82.67748
Boid117,252.8902
Boid118,274.429
Boid119,349.9458
Boid120,208.1465
Boid121,412.437
Boid122,150.917
Boid123,47.65816
Boid124,260.7974
Boid125,212.4743
Boid126,170.4827
Boid127,159.533
Boid128,203.4042
Boid129,558.3076
Boid130,434.3492
Boid131,44.9023
Boid132,255.1327
Boid133,447.2743
Boid134,87.11586
Boid135,103.1475
Boid136,186.8393
Boid137,622.201
Boid138,195.3987
Boid139,58.38965
Boid140,119.4001
Boid141,287.8061
Boid142,238.4858
Boid143,460.1781
Boid144,220.085
Boid145,159.9421
Boid146,598.8929
Boid147,773.9256
Boid148,47.60447
Boid149,192.9235
Boid150,166.8056
Boid151,285.0848
Boid152,125.4683
Boid153,424.1671
Boid154,610.1378
Boid155,81.60804
Boid156,321.6566
Boid157,415.6324
Boid158,206.0417
Boid159,304.0983
Boid160,272.0256
Boid161,196.4235
Boid162,100.0484
Boid163,158.5504
Boid164,524.092
Boid165,395.5134
Boid166,91.09644
Boid167,51.86514
Boid168,591.1591
Boid169,321.1536
Boid170,540.9202
Boid171,790.8302
Boid172,481.1956
Boid173,568.9438
Boid174,301.9962
Boid175,284.1355
Boid176,350.9589
Boid177,452.6751
Boid178,511.0533
Boid179,330.6071
Boid180,55.63807
Boid181,377.1849
Boid182,303.2468
Boid183,382.1315
Boid184,328.9337
Boid185,206.9558
Boid186,569.6468
Boid187,902.5034
Boid188,625.3054
Boid189,816.6849
Boid190,516.3457
Boid191,745.129
Boid192,682.4501
Boid193,152.6742
Boid194,556.2527
Boid195,305.6982
Boid196,299.8587
Boid197,335.6606
Boid198,268.2903
Boid199,306.0094
Boid200,305.6244
Boid201,584.2338
Boid202,534.7985
Boid203,359.5956
Boid204,264.9124
Boid205,411.3382
Boid206,59.60129
Boid207,71.89094
Boid208,15.58856
Boid209,399.3988
Boid210,239.564
Boid211,318.2447
Boid212,375.9845
Boid213,309.7318
Boid214,66.45915
Boid215,335.85
Boid216,299.3709
Boid217,577.7302
Boid218,580.0338
Boid219,672.4749
Boid220,541.3012
Boid221,293.2515
Boid222,51.48661
Boid223,77.13288
Boid224,266.9398
Boid225,699.5187
Boid226,358.5105
Boid227,193.9623
Boid228,388.9039
Boid229,317.9637
Boid230,260.422
Boid231,160.1687
Boid232,184.8517
Boid233,115.7807
Boid234,31.23373
Boid235,914.4764
Boid236,626.4265
Boid237,80.79214
Boid238,82.25802
Boid239,226.9535
Boid240,700.1603
Boid241,682.1225
Boid242,638.2181
Boid243,471.919
Boid244,360.6353
Boid245,219.6428
Boid246,68.98507
Boid247,202.3245
Boid248,166.1745
Boid249,118.5971
Boid0,128.4239
Boid1,14.2117
Boid2,345.2358
Boid3,26.82221
Boid4,506.4478
Boid5,256.8978
Boid6,79.27763
Boid7,58.72246
Boid8,567.9822
Boid9,748.9418
Boid10,247.3409
Boid11,647.9285
Boid12,424.5918
Boid13,211.0997
Boid14,217.7084
Boid15,413.1195
Boid16,557.966
Boid17,259.125
Boid18,264.9746
Boid19,199.007
Boid20,21.5979
Boid21,255.224
